rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
114,"spotify:track:3AbNNvo2OmyeDMvRBgf9vk","TINI, Becky G, Anitta","La Loto","Sony Music Latin",101,101,2,"286878"
115,"spotify:track:3HSVuIkPGY4rdtifvEU3xz","Young Cister","Casi Amor De Verano","Sony Music Entertainment Chile S.A",5,107,30,"286177"
116,"spotify:track:2vmfvSoZBFAt9hhRoEByLi","Aventura, Bad Bunny","Volví","Rimas Entertainment LLC",1,116,51,"284686"
117,"spotify:track:2uky0VCI2EZni0nArOPznM","Bizarrap, Paulo Londra","Paulo Londra: Bzrp Music Sessions, Vol. 23","DALE PLAY Records",11,117,13,"284078"
118,"spotify:track:0UvZcEfpzVyx47QsRbjyBz","Bad Bunny","El Apagón","Rimas Entertainment LLC",31,112,11,"282194"
119,"spotify:track:3rdAz1fbUfZxYgaCviYhRo","Rauw Alejandro","Todo De Ti","Sony Music Latin/Duars Entertainment",1,118,61,"276723"
120,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",35,120,84,"270782"
121,"spotify:track:2qrEyFnx2XaKmMFtLZ00xg","Pailita, Big Cvyu","Na Na Na","Pailita",121,-1,1,"268391"
122,"spotify:track:2NjMCSgDnIZw22PUwWg8lV","El Jordan 23, Marcianeke, Pailita","Xipetiao","WM Chile",106,121,31,"266650"
123,"spotify:track:2bbwjxA68m9PHZFWgF1fze","Duki","GIVENCHY","DALE PLAY Records / SSJ Records",123,-1,1,"265903"
124,"spotify:track:3JCaq3KDSROg3TXhdiDa9n","JHAYCO, Anuel AA","Ley Seca","N&E Entertainment LLC",1,152,46,"261896"
125,"spotify:track:0r6XXEWcrvnfwPe3wP35xz","Kail BRL, Standly, Benji La Maldita Escritura De Oro, Tobal Mj","Activo (feat. Tobal Mj)","ONE PLAY LATAM",115,122,9,"260694"
126,"spotify:track:5TMLavqGRKNxgzMBrVpC9R","zzoilo, Aitana","Mon Amour - Remix","Universal Music Spain S.L.",17,130,43,"257662"
127,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",100,134,135,"256807"
128,"spotify:track:3GaGWoU1KfVqgl7vnRHP55","C. Tangana","Demasiadas Mujeres","Sony Music Entertainment",36,105,23,"256426"
129,"spotify:track:48D3hmwzP6UiJa4jj6tR8y","El Jordan 23, Cris Mj","Ta' Soltera","Los Patos Feos Inc.",69,127,32,"256242"
130,"spotify:track:2tFwfmceQa1Y6nRPhYbEtC","JHAYCO, Bad Bunny","CÓMO SE SIENTE - Remix","N&E Entertainment LLC",1,132,113,"255352"
131,"spotify:track:6w8yBI2vthyN9UnwO4UBWb","Tiago PZK, LIT killah","Entre Nosotros","WM Chile",7,123,54,"253685"
132,"spotify:track:3MhoetWD5caCj2A83s94fm","Harry Nach, Ovyze, Only Perk","LA DEL SAXO","Only Perk",118,119,3,"251648"
133,"spotify:track:0cOa970mzTWAxKtltpkpLc","TINI, Maria Becerra","Miénteme","Sony Music Latin",9,133,64,"247914"
134,"spotify:track:7k3qWn8D43a5ISa3x8lJux","Anuel AA","¿Qué Nos Pasó?","Real Hasta La Muerte, LLC",79,139,8,"247218"
135,"spotify:track:5YBvKoQDMAd7IjonxPQYFN","Sech","Noche de Teteo","Rich Music",112,124,9,"245041"
136,"spotify:track:2gpQi3hbcUAcEG8m2dlgfB","Paulo Londra","Plan A","WEA Latina",3,126,18,"244885"
137,"spotify:track:7kYbxvrGXv8cmKjkqgqhrw","TINI","La Triple T","Sony Music Latin",93,129,11,"241821"
138,"spotify:track:4R8BJggjosTswLxtkw8V7P","JHAYCO, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",2,146,164,"240987"
139,"spotify:track:2iLegn1UOmpNpQAxcQoGJW","Blessd, Myke Towers, Ovy On The Drums","Tendencia Global","WEA Latina",64,128,18,"240243"
140,"spotify:track:655JkvIwu2rDCaD1hPf04g","Sebastian Yatra, Myke Towers","Pareja Del Año","UMLE - Latino",2,140,66,"238537"
141,"spotify:track:4nDFKq4cge5x6pk53cU28S","Marcianeke","Ponte Pa Mí","Nabru Records, a division of Rimas Entertainment LLC",76,137,9,"237840"
142,"spotify:track:1JpzJfxjHGFUyTHXLZidok","Ryan Castro, Feid","Monastery","UMLE - Latino",97,142,28,"237277"
143,"spotify:track:2f0Ft2XdvNSMSY5TUlZgEz","Pablo Alborán","Saturno","WM Spain",49,145,102,"231937"
144,"spotify:track:1uGdRSOpObu3lp0jvrVREl","Maria Becerra","OJALÁ","300 Entertainment",96,136,7,"230173"
145,"spotify:track:4QOvBEPji1o8Wku7C1VwYQ","Morat, Duki","París","Universal Music Spain S.L.",54,125,9,"229424"
146,"spotify:track:5J7teKIJGtqVypgYI6sqXj","Bad Bunny, Mora","Una Vez","Rimas Entertainment LLC",17,141,125,"228701"
147,"spotify:track:1qEmFfgcLObUfQm0j1W2CK","Harry Styles","Late Night Talking","Columbia",52,154,9,"228273"
148,"spotify:track:62ke5zFUJN6RvtXZgVH0F8","Paloma Faith","Only Love Can Hurt Like This","RCA Records Label",148,148,5,"227330"
149,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",13,158,134,"226894"
150,"spotify:track:0mBP9X2gPCuapvpZ7TGDk3","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",91,135,4,"226296"
151,"spotify:track:7er0ansHqESONRdGQGnDwk","JOSEPE EL DEMENTE, Sayian Jimmy","Morena Cachetona","Josepe el demente",7,108,29,"224240"
152,"spotify:track:0aZnyTWJNgdzYoOiaW8HKG","KAROL G","200 COPAS","UMLE - Latino",77,138,55,"222342"
153,"spotify:track:2FSGUA0gFgGeQdprjtGM2M","KAROL G, Mariah Angeliq","EL MAKINON","UMLE - Latino",5,150,69,"222337"
154,"spotify:track:5fhcuVxuBWfgNXGuyAtLmr","Piso 21, Manuel Turizo","Los Cachos","WM Mexico",154,-1,1,"221253"
155,"spotify:track:1mSviQV9iQnGSRyvTIuxAj","Alvaro Diaz, Rauw Alejandro","Problemón","UMG Recordings, Inc./Universal Music Latino",20,169,30,"218277"
156,"spotify:track:2DB4DdfCFMw1iaR6JaR03a","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",89,155,20,"218201"
157,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",28,157,140,"217320"
158,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",1,159,55,"215859"
159,"spotify:track:75UMtPC77vqKRwfSuYuNPO","Kevin Kaarl","San Lucas","Kevin Kaarl",91,144,14,"215664"
160,"spotify:track:4HzqWEdAbzcVFDv0pvxV4w","Maluma","Sobrio","Sony Music Latin",14,156,54,"214820"
161,"spotify:track:4ezUYRDJUiLuupER93nkiX","Nickoog Clk, Dainesitta","ESE CULITO","Nickoog CLK under exclusive license to UnitedMasters LLC",45,149,16,"214114"
162,"spotify:track:78QcVmzxS0wIwuC2rpAauI","Rauw Alejandro, Mr. Naisgai","2/Catorce","Sony Music Latin/Duars Entertainment",5,147,70,"212894"
163,"spotify:track:5Py45FF8phNy49BaehU3PC","Santaferia","Algún Día Volverás","Santaferia",39,171,201,"212601"
164,"spotify:track:71mu3d6zn6UYfSJkOAbrPK","Standly, Jon Z","Tarzan de la Selva","Standly",65,131,6,"211136"
165,"spotify:track:3yg6SabdfUu2cApTfZS991","Gino Mella, Jairo Vera, Big Cvyu","PALOMA","WM Chile",97,143,10,"211031"
166,"spotify:track:6HMtHNpW6YPi1hrw9tgF8P","Lizzo","About Damn Time","Nice Life/Atlantic",112,151,10,"210868"
167,"spotify:track:35wvL50xvKpCHEJPxLOLPI","Bad Bunny","Si Estuviésemos Juntos","Rimas Entertainment LLC",14,153,187,"210669"
168,"spotify:track:7a8GawTVgHZvBLQOh46he7","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",164,164,6,"209276"
169,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",51,163,114,"209002"
170,"spotify:track:0bI7K9Becu2dtXK1Q3cZNB","Tiësto, KAROL G","Don't Be Shy","Atlantic Records",46,161,49,"208840"
171,"spotify:track:7o2CTH4ctstm8TNelqjb51","Guns N' Roses","Sweet Child O' Mine","Guns N Roses P&D",170,178,23,"206505"
172,"spotify:track:4YQieyZIxrHaDiAPQosmoP","Ceaese, Utopiko, Polimá Westcoast, Young Cister","Te Quiero Ver (feat. Polimá Westcoast y Young Cister)","WM Chile",33,160,127,"206468"
173,"spotify:track:6ylDpki1VpIsc525KC1ojF","Sebastian Yatra","Tacones Rojos","UMLE - Latino",49,176,37,"205953"
174,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",24,170,142,"205769"
175,"spotify:track:1a7P6xiwNHCMi21paaOPl7","King Savagge","Pantano","King savagge",76,181,22,"204507"
176,"spotify:track:1j1itFzuIbndSf6lW8L1Kx","Pailita, Marcianeke","Dimelo Ma","Pailita",2,173,63,"203465"
177,"spotify:track:0HINQFSerZ6iMfSsaTO3G5","DEKKO","12x3","Interscope Records",78,166,26,"201904"
178,"spotify:track:6lV9cTvioGWqRXSgfjAUGL","Maluma, Feid","Mojando Asientos (feat. Feid)","Sony Music Latin",102,165,16,"201815"
179,"spotify:track:2n7ohqg1s68ToAHh4u9mcW","Bad Bunny","Vete","Rimas Entertainment LLC",2,174,137,"199157"
180,"spotify:track:5q2JbCNi4FcnglgPfxcV65","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","Sola (Remix)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",5,196,164,"197622"
181,"spotify:track:1WvrDdouh6C51In1SdATbq","KAROL G","BICHOTA","UMLE - Latino",2,180,87,"197247"
