rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
85,"spotify:track:3PpWCS95gDUDRPko3u1MZ9","Feid","Prohibidox","UMLE - Latino",37,75,13,"408366"
86,"spotify:track:6VrQTLzzuyGIYjUDe4kAZk","Bad Bunny","Un Coco","Rimas Entertainment LLC",23,84,32,"404820"
87,"spotify:track:5MxnvIBS4UMUpbZUKQsuNA","Marcianeke, Jere Klein","Muñeca","El Valle de los Reyes",87,-1,1,"397574"
88,"spotify:track:4EQOGfssbSpTlV6EZRtrSv","Myke Towers, Daddy Yankee","ULALA (OOH LA LA)","WEA Latina",88,198,3,"395374"
89,"spotify:track:1otBTx2rWzwH0UsvyxLAfy","Cris Mj","Paz Mental","Sonar LLC.",6,83,27,"395273"
90,"spotify:track:69vlMrzHwATKzupwNcUPyK","Bad Bunny, Daddy Yankee","La Santa","Rimas Entertainment LLC",3,95,146,"387307"
91,"spotify:track:1sbNEFiURUYfy024cJX8JG","Feid","Ferxxo 100","UMLE - Latino",65,89,28,"386884"
92,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",11,86,68,"384308"
93,"spotify:track:4khWEpnaijN0G1x019Uzdr","Morat","No Se Va","Universal Music Spain S.L.",72,96,37,"379398"
94,"spotify:track:672zDo2nzWSoIIQ7zD5kuj","Feid, Zion & Lennox","La Pasamos CXBRXN","UMLE - Latino",94,113,2,"378666"
95,"spotify:track:7gcP0NQgB8sPn3Y7iqdAbE","Cris Mj","Solita","Sonar LLC.",35,72,3,"378122"
96,"spotify:track:1dm6z1fWB0cErMszU25dy2","Bad Bunny","Después de la Playa","Rimas Entertainment LLC",10,91,32,"372803"
97,"spotify:track:0Dl34Kegtc0y0m0oPhQfiI","Maria Becerra","LA NENA DE ARGENTINA","300 Entertainment",97,-1,1,"368834"
98,"spotify:track:4nwwtB3VG12feSnOGv9Ogc","Standly, Yilberking","Tequila y Limón","Standly",19,85,23,"364135"
99,"spotify:track:4gzsuuZypVbxs0Af1LSZyB","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","Neon16",1,92,63,"361129"
100,"spotify:track:5YJ4BVvTFmVCxUyhKejHfR","Tego Calderón","Pa' Que Retozen","Jiggiri Records, Inc.",82,100,35,"360199"
101,"spotify:track:3nqQXoyQOWXiESFLlDF1hG","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","Capitol Records UK / EMI",54,103,12,"360059"
102,"spotify:track:4MzXwWMhyBbmu6hOcLVD49","Bad Bunny, JHAYCO","DÁKITI","Rimas Entertainment LLC",1,104,111,"359215"
103,"spotify:track:0XEfOXZzmUHvOMyOgtRUSZ","Jairo Vera, Bayriton","Parcerita","WM Chile",85,90,6,"359109"
104,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",89,112,13,"359080"
105,"spotify:track:6e5OjxtNWnRscqN7pZSIyC","Pailita, Magicenelbeat","Vuelve","Pailita",76,99,3,"353792"
106,"spotify:track:5yNlgsdQ7LsysOVhxYn5yk","Jairo Vera","Tarima","Fly with music / Eyey Networks",63,102,21,"348382"
107,"spotify:track:1pUbnDKRWsKYWghCex44yX","El Jordan 23","Prendiendo Blones","Los Patos Feos Inc.",89,93,7,"345317"
108,"spotify:track:0HsI8dYRVnVGpzppNThv1e","Sayian Jimmy, Standly, Yishark, Nysix Music, Tobal Mj, Benji La Maldita Escritura De Oro","Flotao","sayian jimmy",21,94,33,"339809"
109,"spotify:track:48AJSd42lXpicsGqcgopof","Daddy Yankee, Bad Bunny","X ÚLTIMA VEZ","Republic Records",5,97,38,"338077"
110,"spotify:track:11BKm0j4eYoCPPpCONAVwA","Lady Gaga","Bloody Mary","Interscope",110,122,2,"337918"
111,"spotify:track:7t140PJZ09wW9mJDPEXjVu","Cris Mj, Jory Boy","Suburban","Sonar LLC.",33,82,13,"337337"
112,"spotify:track:46YrvybgPpjBL13f0uc8Oc","King Savagge, Noriel","Tra Tra","King savagge",32,109,17,"335095"
113,"spotify:track:6TfLB5H9ThsxXXPCv3438d","Cris Mj","Toma Toma","Sonar LLC.",52,88,3,"335060"
114,"spotify:track:4938heiCnr3uLMh5GxXRVx","Bayron Fire, Nickoog Clk, Balbi El Chamako, Jairo Vera, Bayriton, Tommy Boysen","Hay Amores Que Matan - Remix","Fire Company",52,98,8,"333826"
115,"spotify:track:01EzG8Qg7oQqYMTNV5YkOW","Julianno Sosa, King Savagge","Cochinae","Sosa Mafia Records",3,101,34,"331580"
116,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",97,110,27,"329230"
117,"spotify:track:2vsoD8S1OyrWSVIA43hjaU","Feid","Si Te La Encuentras Por Ahí","UMLE - Latino",35,108,19,"326461"
118,"spotify:track:5gflgO9EPbIBf16n5TKnQS","Zion & Lennox","Yo Voy (feat. Daddy Yankee)","Baby Records Inc",48,116,43,"325032"
119,"spotify:track:5oIDyDmPYEzEOBIcZqfJ4C","Nickoog Clk, Standly","Que Se Hace","Nickoog CLK under exclusive license to UnitedMasters LLC",21,111,28,"319212"
120,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",71,115,41,"316846"
121,"spotify:track:2wobyrg2plnNYY9Qy8ZPBK","Gino Mella, King Savagge, Best","TAY PAPO","WM Chile",36,120,25,"315224"
122,"spotify:track:0b2Kl17RuxNeJTV6JXFMM3","Basty Corvalan, Jere Klein","Por Ti","Basty Corvalan",122,-1,1,"314742"
123,"spotify:track:2NMjggapJcXXM7WccGEBUO","Bad Bunny","Enséñame a Bailar","Rimas Entertainment LLC",26,125,32,"312024"
124,"spotify:track:2kEuOngY5Td8iGxnzl8vPr","Polimá Westcoast, Young Cister, Cris Mj","SEXTIME","Sony Music Entertainment Chile S.A",6,114,37,"308568"
125,"spotify:track:2dG8CDU9UBem2ReYcLafDt","Cris Mj","Locura y Maldad","Sonar LLC.",20,118,61,"308091"
126,"spotify:track:3FwGsdOHEGS8kvhycQdzsy","Rauw Alejandro, Playero","DEJAU'","Sony Music Latin/Duars Entertainment",104,123,5,"306398"
127,"spotify:track:4jr6VdPZUWtC7FQZ6kn21M","Anuel AA","Si Yo Me Muero","Real Hasta La Muerte, LLC",127,-1,2,"302090"
128,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",96,141,13,"300157"
129,"spotify:track:0fuyLaeHh0TvQ65m5ojgP2","Mora, De La Ghetto","AIRBNB","Rimas Entertainment LLC",53,119,6,"300055"
130,"spotify:track:6bK2pgaYV5XAilxpDLRfnA","El Jordan 23","Pato Feo Soy Yo","Los Patos Feos Inc.",30,121,17,"299908"
131,"spotify:track:1O9FJyTicBMSqIv0RLRy4i","Paulo Londra, Feid","A Veces (feat. Feid)","WEA Latina",39,87,6,"299170"
132,"spotify:track:0cOa970mzTWAxKtltpkpLc","TINI, Maria Becerra","Miénteme","Sony Music Latin",9,131,85,"294249"
133,"spotify:track:26QKsGW4hMuwiEE1ftUMHe","Daddy Yankee","Lo Que Pasó, Pasó","Gasolina Recording Co.",105,145,13,"293551"
134,"spotify:track:2FNqnsX74ZlwduUAcnmzee","Daddy Yankee, Zion & Lennox","Tu Príncipe","Gasolina Recording Co.",108,155,20,"292135"
135,"spotify:track:4r9jkMEnArtWGH2rL2FZl0","Bad Bunny","A Tu Merced","Rimas Entertainment LLC",10,130,146,"290465"
136,"spotify:track:5prjQ7QCWQXH84EUwIckgB","Nio Garcia, Pailita","Yo Quiero","Pailita",23,135,32,"289624"
137,"spotify:track:0MEUoxYlDHOSnNvtPL5MKN","Standly","Reggaetón","Standly",58,106,5,"286642"
138,"spotify:track:1tXMbAZwHKKvtFCUKawo4p","Jere Klein","Estoy Volando Alto - Spanish","Jere Klein",138,163,12,"285785"
139,"spotify:track:3rdAz1fbUfZxYgaCviYhRo","Rauw Alejandro","Todo De Ti","Sony Music Latin/Duars Entertainment",1,142,82,"284569"
140,"spotify:track:6VAS7m73rDopQe7BdrFMpD","Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48","DALE PLAY Records",11,126,51,"281793"
141,"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","Linked Music / Dynamic Records / EMPIRE",1,183,115,"279703"
142,"spotify:track:7kYbxvrGXv8cmKjkqgqhrw","TINI","La Triple T","Sony Music Latin",93,152,23,"279480"
143,"spotify:track:0cubEBmB9wjsdBwXNFmzFy","Morat, Feid","Salir Con Vida","Universal Music Spain S.L.",62,140,7,"277884"
144,"spotify:track:18HOjcvTVV7W8YzBuOsAPS","Bad Bunny","Un Verano Sin Ti","Rimas Entertainment LLC",20,139,32,"277522"
145,"spotify:track:1AFcJGVt4enuH1gqGw2axN","Polimá Westcoast, J Balvin","KAWAII","Sony Music Entertainment Chile S.A",19,132,12,"276843"
146,"spotify:track:71wFwRo8xGc4lrcyKwsvba","Bad Bunny, Tainy","Callaita","Rimas Entertainment LLC",1,150,179,"276589"
147,"spotify:track:5Py45FF8phNy49BaehU3PC","Santaferia","Algún Día Volverás","Santaferia",39,168,222,"274336"
148,"spotify:track:2qrEyFnx2XaKmMFtLZ00xg","Pailita, Big Cvyu","Na Na Na","Pailita",26,133,22,"273089"
149,"spotify:track:4d4ZXH4dr5bYfgErHiZCX2","Bad Bunny","Dos Mil 16","Rimas Entertainment LLC",21,151,32,"272664"
150,"spotify:track:7DsotsIcNLWL4O9kwPtMu0","Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile","Los Malvekes","Virgin Music Chile",1,134,59,"271689"
151,"spotify:track:3vKYvbzB7801a5qd47pxkm","Mora, Quevedo","APA","Rimas Entertainment LLC",41,137,6,"271495"
152,"spotify:track:73vIOb4Q7YN6HeJTbscRx5","Oliver Tree, Robin Schulz","Miss You - Bonus Track","Atlantic Records",107,148,9,"271156"
153,"spotify:track:28GCbKgjlVD9eDmasGbe0T","Bad Bunny","Me Fui de Vacaciones","Rimas Entertainment LLC",16,153,32,"268977"
154,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",24,157,161,"267245"
155,"spotify:track:4l1SYWEm3bCpoLb07qsKRT","Bayriton","Tus Ojitos","Bayriton Music | Eyey Networks",129,129,4,"266641"
156,"spotify:track:6sfWvmOBaGKc3beDaiOQQX","Cris Mj, Magicenelbeat","Perreo","Sonar LLC.",65,117,3,"266315"
157,"spotify:track:0G2zPzWqVjR68iNPmx2TBe","Mora, Bad Bunny, Sech","Volando - Remix","Rimas Entertainment LLC",3,146,75,"264099"
158,"spotify:track:3rM83BGOnHJEzPZivEwmVL","Jere Klein","Rockstar","Jere Klein",158,166,2,"263546"
159,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,176,274,"262968"
160,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",28,164,160,"262314"
161,"spotify:track:1UdzJEpgJxtuXAlCOvD4S0","Danny Ocean","Fuera del mercado","Atlantic Records",22,136,40,"262298"
162,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",13,170,146,"260502"
163,"spotify:track:0hzC5kZ6qKZJ9ybyW75VV8","Chris Lebron, Sech, Jay Wheeler","Desde Mis Ojos - Remix","2022 SONAR",50,167,31,"259749"
164,"spotify:track:6isOeYaK0Pdfk1NWnpu2hF","El Jordan 23, Endo","Los Dueños Del Malianteo","Los Patos Feos Inc.",36,174,17,"258839"
165,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",156,186,16,"258011"
166,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",100,177,155,"257982"
167,"spotify:track:745TgPttFZmFC9FI8ELf97","Cris Mj, Magicenelbeat","Famoso","Sonar LLC.",68,128,3,"257737"
168,"spotify:track:2nwa6nS5lXnsvwX48RWkbS","Santaferia, Grupo Zúmbale Primo","Que Te Vaya Bien","Huracán Producciones",168,194,2,"257426"
169,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",161,161,3,"256988"
170,"spotify:track:6ylDpki1VpIsc525KC1ojF","Sebastian Yatra","Tacones Rojos","UMLE - Latino",49,165,54,"256831"
171,"spotify:track:65DBZofI0b79kfHTcWWDuU","Soda Stereo","Trátame Suavemente - Remasterizado 2007","Columbia",148,-1,54,"255370"
172,"spotify:track:44XjoNvtwevktFKjvVe1vH","Bad Bunny, Buscabulla","Andrea","Rimas Entertainment LLC",27,154,32,"255107"
173,"spotify:track:2vmfvSoZBFAt9hhRoEByLi","Aventura, Bad Bunny","Volví","Rimas Entertainment LLC",1,143,71,"254807"
174,"spotify:track:5qCMJTlteDY9BBpmoQnP0l","Jairo Vera","Mirador","Fly with music / Eyey Networks",114,196,25,"254681"
175,"spotify:track:1LiN0Z98FkR1t0m8KmLcAH","Anuel AA, Haze","Amanece","House of Haze",2,-1,84,"253706"
176,"spotify:track:5hMadRUTp4S3ewaJIaI7Qo","Santaferia","EL Gil De Tu Ex","Huracán Producciones",28,-1,254,"253436"
177,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",51,180,8,"252359"
178,"spotify:track:5J7teKIJGtqVypgYI6sqXj","Bad Bunny, Mora","Una Vez","Rimas Entertainment LLC",17,173,140,"252208"
179,"spotify:track:1Y62KpDaP5MEL43ZcI6IaG","Quevedo, Ovy On The Drums","SIN SEÑAL","Quevedo",161,182,9,"251793"
180,"spotify:track:0poQY3RMThmIiutOGv3yH3","Maria Becerra","AUTOMÁTICO","300 Entertainment",86,138,14,"251723"
181,"spotify:track:5YhEoEA8OdwNYiFIBPh6nt","Pailita, El Casti, Bigcvyu","Hooka","Pailita",41,171,52,"251246"
182,"spotify:track:4fsQ0K37TOXa3hEQfjEic1","LE SSERAFIM","ANTIFRAGILE","SOURCE MUSIC",170,199,5,"251061"
183,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",51,169,119,"250889"
184,"spotify:track:7gwT3HGL84vF7bgtwL1N88","Lasso","Ojos Marrones","Universal Music Mexico",65,159,25,"250511"
185,"spotify:track:2X8AGLwb9F0JzJ9zT27a22","Manuel Turizo, Maria Becerra","Éxtasis","Sony Music Latin/La Industria",117,160,7,"250301"
186,"spotify:track:1pLCpA1RN8avJxSD3ZCwhj","Arcángel","Pa' Que La Pases Bien","Cinq Recordings",178,178,2,"250300"
