rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
22,"spotify:track:2BEcap3xJtmiPaHKyfQi4e","Rvssian, Rauw Alejandro, Chris Brown","Nostálgico","Sony Music Latin",4,19,23,"785083"
23,"spotify:track:0kRJ3rwE3rTDJGnGO4HmoD","El Jordan 23, Standly","Bailando","Los Patos Feos Inc.",23,-1,1,"779332"
24,"spotify:track:0PKHOIZYG7tszv17tgIZlZ","Marcianeke","Waka Waka","Nabru Records, a division of Rimas Entertainment LLC",24,27,3,"778171"
25,"spotify:track:5W1qmxHrMlQGGAiFA3ZQqP","Dímelo Flow, Dalex, Sech, Justin Quiles, Arcángel, De La Ghetto, Lenny Tavárez","Se Le Ve","Rich Music",25,25,25,"769095"
26,"spotify:track:40xJTwBKb5x3wjlLOeycaL","Polimá Westcoast, Pablo Chill-E, Harry Nach, Galee Galee, ITHAN NY","MONEYMAN (feat. Galee Galee & ITHAN NY)","Sony Music Entertainment Chile S.A",9,18,11,"746742"
27,"spotify:track:4MzXwWMhyBbmu6hOcLVD49","Bad Bunny, JHAYCO","DÁKITI","Rimas Entertainment LLC",1,26,68,"740248"
28,"spotify:track:3JCaq3KDSROg3TXhdiDa9n","JHAYCO, Anuel AA","Ley Seca","N&E Entertainment LLC",1,23,24,"734019"
29,"spotify:track:1j1itFzuIbndSf6lW8L1Kx","Pailita, Marcianeke","Dimelo Ma","Pailita",2,24,41,"722377"
30,"spotify:track:4TGwERXRlyQtBdggYTHo6j","Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole","Entre Nosotros (Remix) [con Nicki Nicole]","WEA Latina",8,22,7,"721944"
31,"spotify:track:3xv8JksRyqHa1lwkM9xvJf","Anuel AA, Myke Towers, JHAYCO","Súbelo","Real Hasta La Muerte, LLC",6,20,13,"716506"
32,"spotify:track:6phCM48H3WCQfy7MCYwy0A","Nickoog Clk, Izahn, Standly","Mi Waxita","2328277 Records DK",24,29,11,"687683"
33,"spotify:track:2dG8CDU9UBem2ReYcLafDt","Cris Mj","Locura y Maldad","Sonar LLC.",20,31,18,"686868"
34,"spotify:track:5TMLavqGRKNxgzMBrVpC9R","zzoilo, Aitana","Mon Amour - Remix","Universal Music Spain S.L.",17,28,21,"679832"
35,"spotify:track:0wDjuXaTy4MVdFOy65Gz9H","Young Cister, Duki","DOLCE","Sony Music Entertainment Chile S.A",32,32,2,"661706"
36,"spotify:track:0G2zPzWqVjR68iNPmx2TBe","Mora, Bad Bunny, Sech","Volando - Remix","Rimas Entertainment LLC",3,30,32,"643761"
37,"spotify:track:6P096SaOzrgGxs8NWOfX7M","Tiago PZK, Trueno","Salimo de Noche","WM Chile",17,33,17,"608621"
38,"spotify:track:0lJE8f0lx8mUSfMyxeYpiC","TINI, L-Gante","Bar","Sony Music Latin",26,37,14,"587317"
39,"spotify:track:4r9jkMEnArtWGH2rL2FZl0","Bad Bunny","A Tu Merced","Rimas Entertainment LLC",10,35,103,"583639"
40,"spotify:track:6wwejszmDZkyd00IMSJ1Ob","Arte Elegante, Marcianeke","En las Malas y Buenas","ARTE ELEGANTE",16,34,24,"573526"
41,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",1,40,33,"570915"
42,"spotify:track:5vmYLoozbUNwcdVL2m3lHq","ITHAN NY, Marcianeke","Las Naik","ITHAN NY",12,38,25,"554285"
43,"spotify:track:3PNBBs7345WBTSAxhE0q3a","Adan La Amenaza, Yohancito, Marcianeke, El BAI, Pailita, Yordano El Menor, Balbi El Chamako, Jairo Vera, King Savagge","Dele Cotele 3","Adan La Amenaza | Eyey Networks",18,36,13,"546947"
44,"spotify:track:6YzLykAZTro3znbspER5Cd","Drago200, Ak4:20","TOTA","Nabru Records LLC",32,39,23,"544076"
45,"spotify:track:3rdAz1fbUfZxYgaCviYhRo","Rauw Alejandro","Todo De Ti","Sony Music Latin/Duars Entertainment",1,42,39,"532492"
46,"spotify:track:2KcNrONbZ0hvBPjvrDO2tx","Myke Towers","ALMAS GEMELAS","WEA Latina",8,43,30,"531471"
47,"spotify:track:05bfbizlM5AX6Mf1RRyMho","Nio Garcia, J Balvin, Bad Bunny","AM Remix","Flow La Movie",2,44,34,"530355"
48,"spotify:track:704LUEih663hiE3CnyUrFW","KAROL G","SEJODIOTO","UMLE - Latino",15,55,21,"512459"
49,"spotify:track:68V31zQa7VOH4P99PMeBna","Polimá Westcoast, Pablo Chill-E, ARON","Cu4tro","Sony Music Entertainment Chile S.A",4,47,24,"511349"
50,"spotify:track:69vlMrzHwATKzupwNcUPyK","Bad Bunny, Daddy Yankee","La Santa","Rimas Entertainment LLC",3,48,103,"507609"
51,"spotify:track:6mLg5bAhcSrVnc0yPsS7Jy","Harry Nach, Marcianeke","¿Por Qué Te Enojái?","Only Perk",9,45,20,"491214"
52,"spotify:track:7iqOIHHEmu6Vhw25GgQ2eA","J Balvin, Sech","Una Nota","Sueños Globales, LLC",8,46,23,"486563"
53,"spotify:track:4HzqWEdAbzcVFDv0pvxV4w","Maluma","Sobrio","Sony Music Latin",14,50,32,"473413"
54,"spotify:track:5YhEoEA8OdwNYiFIBPh6nt","Pailita, El Casti, Bigcvyu","Hooka","Pailita",46,49,9,"466880"
55,"spotify:track:7CK7JlDgkRjAwOooMkhZLm","Balbi El Chamako, Marcianeke, El BAI","Ponle","Balbi El Chamako",20,54,33,"452389"
56,"spotify:track:4vv8wcnT04GHHbUCFBAiHF","Randy, Ape Drums","23 (With Ape Drums)","Roses and Wine Music / One RPM",10,51,19,"445117"
57,"spotify:track:6ylDpki1VpIsc525KC1ojF","Sebastian Yatra","Tacones Rojos","UMLE - Latino",49,53,15,"438987"
58,"spotify:track:3KJ3opyV29269SXkPrc19l","Bad Bunny","120","Rimas Entertainment LLC",22,52,41,"433972"
59,"spotify:track:0cOa970mzTWAxKtltpkpLc","TINI, Maria Becerra","Miénteme","Sony Music Latin",9,56,42,"423409"
60,"spotify:track:5J7teKIJGtqVypgYI6sqXj","Bad Bunny, Mora","Una Vez","Rimas Entertainment LLC",17,58,103,"402546"
61,"spotify:track:1FlL8ycld6uVDDyhV7P5FA","Rauw Alejandro","Cúrame","Sony Music Latin/Duars Entertainment",23,57,30,"397834"
62,"spotify:track:5hYRabCQuFZN8yVCQsSeyF","Nicky Jam","Ojos Rojos","Sony Music Latin",62,87,3,"395196"
63,"spotify:track:1kjs5eR4DMzyB0gm1Z8waV","Trueno","DANCE CRIP","©️ Ⓟ 2022 Sur Capital Records (por Tierra Agencia)",25,61,13,"382453"
64,"spotify:track:6D2TCm4nf5nxAcdGJ7w3QP","J Balvin, Maria Becerra","Qué Más Pues?","Sueños Globales, LLC",3,60,38,"381732"
65,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",26,59,15,"381468"
66,"spotify:track:7pin8wDLL57efEYLvOpAAS","Galee Galee, Harry Nach, Pablo Chill-E","Big Cut","Galee Galee",9,66,34,"371470"
67,"spotify:track:5Us3svqTvNAdnQfEYfoL5g","LIT killah","La Trampa es Ley","WEA Latina",67,-1,1,"369897"
68,"spotify:track:1lV3QHHMAQt0Kc1ioZq2MP","Rauw Alejandro","Sexo Virtual","Sony Music Latin/Duars Entertainment",23,62,34,"367214"
69,"spotify:track:6w8yBI2vthyN9UnwO4UBWb","Tiago PZK, LIT killah","Entre Nosotros","WM Chile",7,63,32,"366082"
70,"spotify:track:655JkvIwu2rDCaD1hPf04g","Sebastian Yatra, Myke Towers","Pareja Del Año","UMLE - Latino",2,65,44,"365851"
71,"spotify:track:1sJCxmtHVDHjgwXwdHYFWn","Rauw Alejandro","CAPRICHOSO","Sony Music Latin/Duars Entertainment",71,-1,1,"364124"
72,"spotify:track:35wvL50xvKpCHEJPxLOLPI","Bad Bunny","Si Estuviésemos Juntos","Rimas Entertainment LLC",14,64,165,"362162"
73,"spotify:track:6NfrH0ANGmgBXyxgV2PeXt","Bad Bunny","La Difícil","Rimas Entertainment LLC",2,69,103,"361165"
74,"spotify:track:0OTNHGKcqQbk51bOYe462Y","Polimá Westcoast, Pailita","ULTRA SOLO","Sony Music Entertainment Chile S.A",74,-1,1,"359162"
75,"spotify:track:1ZcrHpBbILPNfhBtPhQVHh","Don Omar, Nio Garcia","Se Menea","Saban Music Group",41,67,14,"358571"
76,"spotify:track:5Mw46yRtdiOdjqSG0eDItr","Wisin, JHAYCO, Ozuna, Los Legendarios","Emojis de Corazones (feat. Los Legendarios)","Sony Music Latin",27,70,21,"352674"
77,"spotify:track:5RubKOuDoPn5Kj5TLVxSxY","Bad Bunny","TE MUDASTE","Rimas Entertainment LLC",3,68,64,"349992"
78,"spotify:track:2n7ohqg1s68ToAHh4u9mcW","Bad Bunny","Vete","Rimas Entertainment LLC",2,75,117,"343423"
79,"spotify:track:2f0Ft2XdvNSMSY5TUlZgEz","Pablo Alborán","Saturno","WM Spain",49,78,80,"343352"
80,"spotify:track:6DwvPQUStsslrkVTSQnB9M","Cris Mj, Marcianeke","Bichiyal","Sonar LLC.",60,80,14,"343198"
81,"spotify:track:2YZDh5CecWx0qlFiTvqVQ9","Justin Quiles","Colorín Colorado","WEA Latina",54,76,21,"341967"
82,"spotify:track:41wtwzCZkXwpnakmwJ239F","Bad Bunny","Si Veo a Tu Mamá","Rimas Entertainment LLC",4,72,103,"341632"
83,"spotify:track:2XIc1pqjXV3Cr2BQUGNBck","Bad Bunny, ROSALÍA","LA NOCHE DE ANOCHE","Rimas Entertainment LLC",2,73,64,"340737"
84,"spotify:track:2WrqTrNIHqfcMCgmEo0A7E","Feid, KAROL G","FRIKI","Universal Music Latino",84,91,10,"340489"
85,"spotify:track:7KbGwjbI0Qxk14orHnyaif","ITHAN NY, Drakomafia, JulianoChieff","Piramide","ITHAN NY",85,85,2,"340116"
86,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",24,81,120,"334849"
87,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",5,77,138,"334822"
88,"spotify:track:48D3hmwzP6UiJa4jj6tR8y","El Jordan 23, Cris Mj","Ta' Soltera","Los Patos Feos Inc.",85,89,10,"332693"
89,"spotify:track:78QcVmzxS0wIwuC2rpAauI","Rauw Alejandro, Mr. Naisgai","2/Catorce","Sony Music Latin/Duars Entertainment",5,86,48,"328199"
90,"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","Linked Music / Dynamic Records / EMPIRE",1,82,88,"325318"
91,"spotify:track:27RSJHEA99Y0Vsow7nA37A","Sech, JHAYCO","911 (Remix)","Rich Music",6,83,32,"323957"
92,"spotify:track:5Py45FF8phNy49BaehU3PC","Santaferia","Algún Día Volverás","Santaferia",39,92,183,"319570"
93,"spotify:track:2tFwfmceQa1Y6nRPhYbEtC","JHAYCO, Bad Bunny","CÓMO SE SIENTE - Remix","N&E Entertainment LLC",1,84,93,"317466"
94,"spotify:track:5QKk5N5xJQGsWMhPM80Kfv","Carolina Gaitán, Mauro Castillo, Daniela Sierra, Juanse Diez, Isabel Garcés, Olga Lucía Vives, Encanto - Elenco","No se habla de Bruno","Walt Disney Records",94,94,6,"311169"
95,"spotify:track:3lGMtkONrZdJ8kTCg6KIFf","Natalia Lafourcade","Hasta la Raíz","RCA Records Label",69,88,14,"308464"
96,"spotify:track:2MxHuZWC99rsELX9SrCW7K","Wisin, Camilo, Los Legendarios","Buenos Días","Sony Music Latin",92,105,5,"306178"
97,"spotify:track:5hMadRUTp4S3ewaJIaI7Qo","Santaferia","EL Gil De Tu Ex","Huracán Producciones",28,99,225,"302675"
98,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",21,93,32,"300820"
99,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",47,96,68,"297506"
100,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",33,97,31,"296766"
101,"spotify:track:5jzEwSyyymBlf1fa1o39T2","Mora, JHAYCO","512","Rimas Entertainment LLC",11,98,54,"288562"
102,"spotify:track:2K1CQMoG2Dy5nmeOYnhoi8","J Balvin, KAROL G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander","Poblado - Remix","Sueños Globales, LLC",6,101,35,"287701"
103,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",31,102,34,"284032"
104,"spotify:track:0rsTDgGRlXKuzSAxcdb4Ns","Sech, DJ Khaled","Borracho","Rich Music",75,109,12,"279278"
105,"spotify:track:4R8BJggjosTswLxtkw8V7P","JHAYCO, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",2,104,144,"278071"
106,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",31,111,18,"275944"
107,"spotify:track:7JZ5mOTea5T4LH0UdwCsWx","Duki","TOP 5","DALE PLAY Records / SSJ Records",75,107,5,"274921"
108,"spotify:track:0bI7K9Becu2dtXK1Q3cZNB","Tiësto, KAROL G","Don't Be Shy","Atlantic Records",46,79,27,"273738"
109,"spotify:track:3GaGWoU1KfVqgl7vnRHP55","C. Tangana","Demasiadas Mujeres","Sony Music Entertainment",109,-1,1,"271225"
110,"spotify:track:0HINQFSerZ6iMfSsaTO3G5","DEKKO","12x3","Interscope Records",110,136,4,"271148"
111,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",28,118,118,"270850"
112,"spotify:track:26QApq0cuO9brJigr0C0W4","Bad Bunny","HACIENDO QUE ME AMAS","Rimas Entertainment LLC",5,108,63,"269717"
113,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",13,116,112,"268580"
114,"spotify:track:0rUyfQzaE8CF6xyAu1OkS3","Pailita, Marcianeke, Tunechikidd","Farandulera","Pailita",103,115,23,"264841"
115,"spotify:track:2yY3Htp536KryowkfH9M7w","El Jordan 23, Pablo Chill-E, Marcianeke, Lleflight, El Barto, Jonakapazio, Ben Bulgari, Pailita","De Las Torres (feat. Lleflight, El Barto, Jonakapazio, Pailita, Ben Bulgari) - Remix","WM Chile",115,117,13,"264674"
116,"spotify:track:1C91EF0FrgTMat91LnsiUh","Ak4:20","Siempre Fine","AK4:20",8,113,48,"262875"
117,"spotify:track:72NnJdEsAgTlnguInmxveg","Marcianeke, Crismj","Tussi Code Mari","Records DK",17,112,42,"259508"
118,"spotify:track:5kqNIqFjijuzvVLhuY9B8j","Bad Bunny","La Zona","Rimas Entertainment LLC",21,-1,16,"258812"
119,"spotify:track:3HQxzXOb4p9pfpD5gP38D5","Eladio Carrion, KAROL G","No Te Deseo el Mal","Rimas Entertainment LLC",115,141,11,"257708"
120,"spotify:track:6doVTElb0aU40nVrQ8Supq","JC Reyes, Camin","34 Amor y Mafia","JC Reyes",61,131,47,"256675"
121,"spotify:track:59CfNbkERJ3NoTXDvoURjj","Dove Cameron","Boyfriend","Disruptor Records/Columbia",121,-1,1,"256603"
122,"spotify:track:0aZnyTWJNgdzYoOiaW8HKG","KAROL G","200 COPAS","UMLE - Latino",77,168,33,"255660"
123,"spotify:track:2FSGUA0gFgGeQdprjtGM2M","KAROL G, Mariah Angeliq","EL MAKINON","UMLE - Latino",5,148,47,"254816"
124,"spotify:track:1JpzJfxjHGFUyTHXLZidok","Ryan Castro, Feid","Monastery","UMLE - Latino",97,129,10,"254640"
125,"spotify:track:3TBZtPqL5tuOk5QYH9WvvK","Duki, Ak4:20, Juhn, Juanka","BICI","DALE PLAY Records / SSJ Records",36,74,12,"254627"
126,"spotify:track:7CAdT0HdiQNlt1C7xk2hep","Jung Kook","Stay Alive (Prod. SUGA of BTS)","BIGHIT MUSIC",126,-1,1,"254416"
127,"spotify:track:3ymRYcYHxXMmyvCaKcJ46k","Ak4:20","Skyline","AK4:20",16,120,61,"253872"
128,"spotify:track:6JGaJHFfj6AprtmJnG88t5","Pablito Pesadilla, Harry Nach, Marcianeke, Pablo Chill-E","Bella","Pablito Pesadilla",77,114,9,"253238"
129,"spotify:track:6GPBXtnSepHovJi1uD1Ggj","Justin Quiles, Maluma","La Botella","WEA Latina",52,122,26,"253014"
130,"spotify:track:3SgybTfx3GWHAcjhK9iPmz","Jossef, Jamby El Favo, Eix","Persia - Remix","JR Records, LLC",19,126,42,"252862"
131,"spotify:track:38RIEav39FGi86jppxO0du","Bad Bunny, Sech","Ignorantes","Rimas Entertainment LLC",1,121,104,"252815"
132,"spotify:track:6s980QxDECNvU8pp1SoSwP","Amara Ignacia","COMPLICES","RUS RECORD & FIRE COMPANY",52,106,14,"250157"
133,"spotify:track:5c4KBG3ATUOmP8y2KHGGoI","Maluma","Cositas de la USA","Sony Music Latin",90,103,4,"249989"
134,"spotify:track:2DEZmgHKAvm41k4J3R2E9Y","Bad Bunny, Jowell & Randy, Ñengo Flow","Safaera","Rimas Entertainment LLC",1,127,103,"248961"
135,"spotify:track:4bF2y8rR7GUjrd5LNEvej3","Ingratax","París","Room28",10,119,32,"248768"
136,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",51,110,92,"248032"
137,"spotify:track:66x45Yh9x397PWpxMX0ZDT","J Balvin, Dua Lipa, Bad Bunny, Tainy","UN DIA (ONE DAY)","Sueños Globales, LLC",4,123,82,"247248"
138,"spotify:track:1yoMvmasuxZfqHEipJhRbp","Maluma","Hawái","Sony Music Latin",1,125,81,"244156"
139,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",45,137,21,"243973"
140,"spotify:track:2TH65lNHgvLxCKXM3apjxI","Bad Bunny, Tainy","Callaita","Rimas Entertainment LLC",1,128,142,"243385"
141,"spotify:track:4kELKaXaNP4EQR8Q8xNIID","Trueno","FEEL ME??","2021 Sur Capital Records (por Tierra Agencia)",42,140,22,"242240"
142,"spotify:track:4vCAzANUWDE24URV6wQ4ra","Bad Bunny","Otra Noche en Miami","Rimas Entertainment LLC",50,124,68,"241852"
143,"spotify:track:4knc1Fp3kbuq8bH2byOvLu","Camilo, Evaluna Montaner","Índigo","Sony Music Latin",20,132,18,"240031"
144,"spotify:track:5gJuYaon5zaZahQyAd0LVx","Rusherking, Tiago PZK","NOW","Fifty One",100,100,2,"238871"
145,"spotify:track:37BZB0z9T8Xu7U3e65qxFy","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","Republic Records",50,134,43,"238871"
146,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",37,135,30,"236407"
147,"spotify:track:1WvrDdouh6C51In1SdATbq","KAROL G","BICHOTA","UMLE - Latino",2,166,69,"235199"
148,"spotify:track:5iF33sXejXwfTuidVHMll0","Carlos Vives, Ricky Martin","Canción Bonita","Sony Music Latin",67,139,44,"233883"
149,"spotify:track:2NjMCSgDnIZw22PUwWg8lV","El Jordan 23, Marcianeke, Pailita","Xipetiao","WM Chile",149,151,9,"233733"
150,"spotify:track:1deiUNiSFJRwcQte5hG5tx","Marcianeke","No Se Piken","Nabru Records, a division of Rimas Entertainment LLC",13,130,31,"231522"
151,"spotify:track:6b2HYgqcK9mvktt4GxAu72","Justin Quiles, Chimbala, Zion & Lennox","Loco","WEA Latina",27,138,39,"231335"
152,"spotify:track:20on25jryn53hWghthWWW3","ACRAZE, Cherish","Do It To It","Thrive Music, LLC",98,133,12,"230661"
153,"spotify:track:4j4w4CXm6BSr0s25wAWrrX","Bad Bunny, Yaviah","Bichiyal","Rimas Entertainment LLC",12,142,63,"229885"
154,"spotify:track:5aBYOVFOEXXlY3mfranach","Balbi El Chamako, Jairo Vera, Malito Malozo, El Maniako The Boost, Drakomafia","Pasame la Botella - Remix","Balbi El Chamako",67,143,20,"228718"
155,"spotify:track:78kygHp1dvW1kncYjBgbe1","Ryan Castro","Mujeriego","Sony Music Entertainment",147,153,3,"225929"
156,"spotify:track:47ZS1OjnJpJVfGN9yHXfMn","Alex Rose, Rauw Alejandro, Lenny Tavárez, Cazzu, Lyanno","Toda (Remix)","Los Oídos Fresh",9,146,119,"225474"
157,"spotify:track:7Bk0uXKk1uPT0XuQbpFzvs","Los Legendarios, Wisin, JHAYCO","Fiel","La Base Music Group/ WK Records",1,144,54,"224908"
158,"spotify:track:43qcs9NpJhDxtG91zxFkj7","Wisin, JHAYCO, Anuel AA, Los Legendarios, Myke Towers","Fiel - Remix","La Base Music Group/ WK Records",4,149,36,"222468"
159,"spotify:track:13XxxfnZmFEkU90QN8bOjz","C.R.O, Duki, FMK","INTERESTELAR","C.R.O bajo licencia a NOCITA / DALE PLAY",159,-1,1,"222462"
160,"spotify:track:3gi8qOSrHIssGjEA6GHGAu","Nickoog Clk","Tamo bien","2328277 Records DK",79,158,20,"222355"
161,"spotify:track:4Z8HZSApeddaRM2ovivUj4","Rauw Alejandro","La Old Skul","Sony Music Latin/Duars Entertainment",52,147,34,"220865"
162,"spotify:track:0IqCoZ168iRc9LqfrYgpZy","Camilo, Shawn Mendes","KESI - Remix","Sony Music Latin",88,152,31,"220807"
163,"spotify:track:5y7DaS3jAc9eZzcSOoUIwU","Ozuna, J Balvin, Chencho Corleone","Una Locura","Aura Music Corp.",2,159,76,"220101"
164,"spotify:track:5CZ40GBx1sQ9agT82CLQCT","Olivia Rodrigo","traitor","Olivia Rodrigo PS",64,160,39,"219371"
165,"spotify:track:57Ba26w9eoXx8BBUNgRNLV","Super Yei, Sammy Baby, Jone Quest, Myke Towers, Lenny Tavárez, Rafa Pabön","La Forma en Que Me Miras","2020 Superiority | Powered by GLAD EMPIRE, LLC",34,155,183,"219019"
166,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",116,145,12,"218682"
167,"spotify:track:1Sym1HsTqsa2pYKhYL1j15","Eladio Carrion, Rels B","Me Gustas Natural","Rimas Entertainment LLC",167,195,3,"217501"
168,"spotify:track:2WshIYsvQkJIgcIxW9Mxi2","Cris Mj","Booty Booty","Sonar LLC.",149,154,4,"217496"
169,"spotify:track:2J3oaXTqKjGGHCOQLeBnBA","ROSALÍA","SAOKO","Columbia",90,90,2,"216761"
170,"spotify:track:0cS0bJ0oBylj3TFtz6x9pC","Morat, Danna Paola","Idiota","Universal Music Spain S.L.",129,161,9,"215257"
171,"spotify:track:1xK1Gg9SxG8fy2Ya373oqb","Myke Towers, Juhn","Bandido","White World Music",1,156,62,"214801"
172,"spotify:track:7iXJg4IUyrWont5YSQrbKP","Reik, Maria Becerra","Los Tragos","Sony Music México",142,182,12,"214029"
173,"spotify:track:5a1uP3YHcvb4XkucSQGC1c","Luis Fonsi, Manuel Turizo","Vacaciones","UMLE - Latino",173,173,3,"213998"
174,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",56,163,31,"213791"
175,"spotify:track:5bQLsyTrUaMQRfr6whwGe5","Rauw Alejandro","Aquel Nap ZzZz","Sony Music Latin/Duars Entertainment",29,164,34,"212673"
176,"spotify:track:4et8cFiIp4NPpWfULoukzc","Jay Wheeler","Eazt","Linked Music / Dynamic Records / EMPIRE",176,-1,1,"211992"
177,"spotify:track:0dKg2vGC1hFqcK5LGTaKzX","KAROL G, Nicki Minaj","Tusa","UMLE - Latino",1,189,115,"210967"
178,"spotify:track:6A0aHFMwujtUEbXC0yKgfc","Cris Mj, Marcianeke","Te Fuiste Con Otro","Sonar LLC.",73,167,34,"210895"
179,"spotify:track:2qEoAz0i6yEz5dPggABcLH","Fuego, Manuel Turizo, Duki","Una Vaina Loca","Chosen Few/ WK Records",67,157,17,"210217"
