rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
14,"spotify:track:3VvA1wSxukMLsvXoXtlwWx","Boza","Hecha Pa' Mi","Sony Music Latin",3,12,26,"887251"
15,"spotify:track:5u7twkeask1VIyDeNTElSU","Sech","Sal y Perrea","Rich Music",15,53,5,"858650"
16,"spotify:track:079Ey5uxL04AKPQgVQwx5h","Selena Gomez, Rauw Alejandro","Baila Conmigo (with Rauw Alejandro)","Selena Gomez Latin Project",12,15,16,"846328"
17,"spotify:track:5YYW3yRktprLRr47WK219Y","Rochy RD, Myke Towers, Nicki Nicole","Ella No Es Tuya - Remix","Sony Music Latin",4,14,15,"833059"
18,"spotify:track:2L95U6syP0bV3fkYYOzmiW","El Alfa, El Cherry Scom, CJ","La Mamá de la Mamá","EL JEFE RECORDS LLC",18,27,4,"815131"
19,"spotify:track:4loQgPwJHocL3dFwLfjb1J","Rauw Alejandro, Anuel AA","Reloj","Sony Music Latin/Duars Entertainment",4,16,30,"788838"
20,"spotify:track:0VWLId2RwPCno9s1cJm2Vy","Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie","Travesuras - Remix","Flow La Movie, Inc",11,18,10,"787171"
21,"spotify:track:2TmT3wSwRf0CYJFGGaIXNB","Arcángel, Jay Wheeler, Miky Woodz","Si Te Veo","Rimas Entertainment LLC.",21,50,2,"773694"
22,"spotify:track:1Ymx1Q7EXkxd7FwKypAQ6o","El Futuro Fuera De Orbita, Harry Nach, La Nevula23 Productor","Juju Juju","Avatal Records LLC",6,17,15,"766970"
23,"spotify:track:3ymRYcYHxXMmyvCaKcJ46k","Ak4:20","Skyline","AK4:20",16,19,22,"732485"
24,"spotify:track:0cOa970mzTWAxKtltpkpLc","TINI, Maria Becerra","Miénteme","Sony Music Latin",24,45,3,"713692"
25,"spotify:track:5RAIMjdrCEjpjaR5tBATXU","Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell","Aloha","Hear This Music",25,31,11,"711865"
26,"spotify:track:1mauYRwbpoGQX6itP2FAJC","Nicky Jam, Romeo Santos","Fan de Tus Fotos","Sony Music Latin",20,20,14,"701863"
27,"spotify:track:5jzEwSyyymBlf1fa1o39T2","Mora, JHAYCO","512","Rimas Entertainment LLC",27,32,15,"695404"
28,"spotify:track:5RubKOuDoPn5Kj5TLVxSxY","Bad Bunny","TE MUDASTE","Rimas Entertainment LLC",3,21,25,"686259"
29,"spotify:track:68mrW6gXHgupgSiDHgaDi5","Nicky Jam, Myke Towers","Polvo","Sony Music Latin",7,22,26,"670298"
30,"spotify:track:5VzNsUnLmYcRfRfxpQsusa","Manuel Turizo, Rauw Alejandro, Myke Towers","La Nota","Sony Music Latin/La Industria",3,24,32,"668810"
31,"spotify:track:6Et5KimMg3IXwD6lJPGmQw","Alex Rose, Rauw Alejandro","Me Fije","WK Records",26,26,9,"646382"
32,"spotify:track:2bgcUk2A3jjKbCJ7KPquTi","Wisin, Myke Towers, Los Legendarios","Mi Niña","La Base Music Group/ WK Records",10,28,34,"637649"
33,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, Giveon","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",15,25,9,"627458"
34,"spotify:track:4C6BlqqMwjFzOXzqpTeoWR","Justin Quiles","Ponte Pa' Mi","WEA Latina",12,30,26,"598833"
35,"spotify:track:2dl5K2ScW7jYhAhuem06cm","Daddy Yankee","PROBLEMA","Republic Records",15,35,12,"596572"
36,"spotify:track:1C91EF0FrgTMat91LnsiUh","Ak4:20","Siempre Fine","AK4:20",8,29,9,"595996"
37,"spotify:track:1Crj1zkRMpsEjb9NOR6Zof","Bizarrap, L-Gante","L-Gante: Bzrp Music Sessions, Vol.38","DALE PLAY Records",32,39,10,"595486"
38,"spotify:track:5vQy9fwVJTeLsaX9IOpCcp","KAROL G, Wisin & Yandel, Nicky Jam, Ivy Queen, Zion, Alberto Stylee","LEYENDAS","UMLE - Latino",32,41,8,"593264"
39,"spotify:track:7MAibcTli4IisCtbHKrGMh","Bruno Mars, Anderson .Paak, Silk Sonic","Leave The Door Open","Aftermath Entertainment/Atlantic",29,34,11,"590160"
40,"spotify:track:4PEfJZpVjdclfzZ9XO8uDw","KEVIN ROLDAN, Bryant Myers, Lyanno","HASTA ABAJO","UMLE - Latino",17,36,51,"578653"
41,"spotify:track:6tDDoYIxWvMLTdKpjFkc1B","Kali Uchis","telepatía","EMI / Interscope",12,33,15,"577735"
42,"spotify:track:5y7DaS3jAc9eZzcSOoUIwU","Ozuna, J Balvin, Chencho Corleone","Una Locura","Aura Music Corp.",2,38,37,"569667"
43,"spotify:track:4jOBQxq4Ffd8DDrsN4wPOR","JHAYCO","Christian Dior","N&E Entertainment LLC",27,37,10,"533567"
44,"spotify:track:6RV9pRLIQiXm3qTGeyQluf","Camilo, Evaluna Montaner","Machu Picchu","Sony Music Latin",20,40,12,"524973"
45,"spotify:track:67BtfxlNbhBmCDR2L2l8qd","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",38,42,8,"523247"
46,"spotify:track:09WuqcTbf8iMRn8W4N8xBX","Manuel Turizo, Wisin & Yandel","Mala Costumbre","Sony Music Latin/La Industria",30,44,19,"519626"
47,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",47,47,29,"498665"
48,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",13,46,73,"478535"
49,"spotify:track:3ymdUMzgylwrSfpxdlCUWV","Daddy Yankee","EL PONY","Republic Records",25,43,4,"457726"
50,"spotify:track:7wWqLiOmDfjGTwrz95niTD","Ak4:20","Rata Tan Tan","Next Level",31,48,33,"444363"
51,"spotify:track:1WvrDdouh6C51In1SdATbq","KAROL G","BICHOTA","UMLE - Latino",2,49,30,"423291"
52,"spotify:track:748mdHapucXQri7IAO8yFK","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",52,63,6,"404025"
53,"spotify:track:478g4LSkyMB1PMkVOVmIaE","KAROL G, Anuel AA, J Balvin","LOCATION","UMLE - Latino",31,51,14,"395412"
54,"spotify:track:0EhpEsp4L0oRGM0vmeaN5e","J Balvin, Dua Lipa, Bad Bunny, Tainy","UN DIA (ONE DAY) (Feat. Tainy)","Universal Music Latino/ NEON16",4,54,43,"394503"
55,"spotify:track:2B4nQ6yvVVBMqfgOrYtubb","Sech","Wao","Rich Music",55,57,5,"386408"
56,"spotify:track:6PERP62TejQjgHu81OHxgM","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",56,-1,1,"386031"
57,"spotify:track:3lCbsHaN1wCxyDzcNN2x4N","Migrantes, Alico","Si Me Tomo Una Cerveza","LEB Records",16,52,26,"381565"
58,"spotify:track:1yoMvmasuxZfqHEipJhRbp","Maluma","Hawái","Sony Music Latin",1,56,42,"376931"
59,"spotify:track:4DHDIdeayp8xvlyg22wREO","NATTI NATASHA, Becky G","Ram Pam Pam","Sony Music Latin",59,74,4,"374664"
60,"spotify:track:7LE1K0lZyRFZjSlrnm7lfD","Jay Wheeler, Myke Towers, Rauw Alejandro, DJ Nelson, JHAYCO, Lunay, Kendo Kaponi","La Curiosidad (feat. Dj Nelson, JHAYCO, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","Linked Music / Dynamic Records / EMPIRE",21,55,22,"374077"
61,"spotify:track:2tFwfmceQa1Y6nRPhYbEtC","JHAYCO, Bad Bunny","CÓMO SE SIENTE - Remix","N&E Entertainment LLC",1,58,54,"369296"
62,"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","Linked Music / Dynamic Records / EMPIRE",1,59,49,"367472"
63,"spotify:track:3YNolHalg56UrvPabqw6JP","Juhn, Jay Wheeler","Fragancia","This is M Records",63,-1,1,"352704"
64,"spotify:track:3SgybTfx3GWHAcjhK9iPmz","Jossef, Jamby El Favo, Eix","Persia - Remix","JR Records, LLC",64,80,3,"350291"
65,"spotify:track:21N4Buj4xsyLb218lYle61","Sebastian Yatra, Guaynaa","Chica Ideal","UMLE - Latino",10,60,31,"344782"
66,"spotify:track:1bmm8qIp60aMkozpkPnxNM","Lenny Tavárez, Zion & Lennox","Me Enamora","WEA Latina",66,66,4,"343897"
67,"spotify:track:1UmZpd5navRsg2ukqCKJjc","Mora, Lunay","Cuando Sera","Rimas Entertainment LLC",27,64,15,"342538"
68,"spotify:track:7G1o084VGIPA5TAbUSgADQ","KEVVO, Arcángel, Becky G, Darell","Te Va Bien (feat. Darell)","Interscope Miami - Kevvo",40,65,11,"339036"
69,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",24,67,81,"326125"
70,"spotify:track:61KpQadow081I2AsbeLcsb","Olivia Rodrigo","deja vu","Olivia Rodrigo PS",70,104,7,"310084"
71,"spotify:track:4RJz8NfIe09gpKMiRUWKhJ","Maluma, Lenny Tavárez, Justin Quiles","Parce (feat. Justin Quiles)","Sony Music Latin",18,71,39,"308051"
72,"spotify:track:57Ba26w9eoXx8BBUNgRNLV","Super Yei, Sammy Baby, Jone Quest, Myke Towers, Lenny Tavárez, Rafa Pabön","La Forma en Que Me Miras","2020 Superiority | Powered by GLAD EMPIRE, LLC",34,76,145,"305064"
73,"spotify:track:3Zf4GutWZ7Hv3wsVQsSQPs","Camilo, El Alfa","BEBÉ","Sony Music Latin",19,72,25,"304195"
74,"spotify:track:37BZB0z9T8Xu7U3e65qxFy","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","Republic Records",50,68,4,"300793"
75,"spotify:track:15OjBeqNX3bShsGYQbteRv","Farruko","La Tóxica","Sony Music Latin",2,73,43,"299128"
76,"spotify:track:74UFJflGMdA46TltO7XPSB","KHEA, Maria Becerra","Te Necesito","Young Flex - Khea",76,-1,1,"296041"
77,"spotify:track:69vlMrzHwATKzupwNcUPyK","Bad Bunny, Daddy Yankee","La Santa","Rimas Entertainment LLC",3,79,64,"295807"
78,"spotify:track:4M4DTyLupKvbJKlE4I4EYq","FMK, Tiago PZK, LIT killah, Rusherking","YO SE QUE TU (feat. Rusherking)","Columbia",78,-1,1,"293271"
79,"spotify:track:2f0Ft2XdvNSMSY5TUlZgEz","Pablo Alborán","Saturno","WM Spain",79,160,41,"291703"
80,"spotify:track:1v1oIWf2Xgh54kIWuKsDf6","AURORA","Runaway","Decca (UMO)",58,70,7,"290324"
81,"spotify:track:35UUpTmrcFXNIVIN26ujXl","Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko","Relación - Remix","Rich Music",3,77,37,"288732"
82,"spotify:track:33IHBjSXpamVSajAQ3wSER","Paloma Mami","Religiosa","Sony Music Latin",22,75,13,"282370"
83,"spotify:track:4G3PTss3mU33Tau7t4KbwE","Rauw Alejandro, Camilo","Tattoo - Remix with Camilo","Sony Music Latin/Duars Entertainment",3,83,45,"282083"
84,"spotify:track:6dyUkkcyYuDiHOwIRXYOJm","Wisin, Yandel, Farruko, Jon Z, Don Chezina, Chencho Corleone, Myke Towers","3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix","Sony Music Latin",60,82,17,"280535"
85,"spotify:track:0kRU83ecI57Iw1kPTeUwK5","Manuel Turizo, Maluma","Amor en Coma","Sony Music Latin/La Industria",85,95,6,"279786"
86,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",51,78,53,"276168"
87,"spotify:track:2E5AxSvxrnRsaExLe1aaXI","Micro TDH, Myke Towers","EL TREN","WEA Latina",87,90,2,"271314"
88,"spotify:track:0iWxrdjwEGOrTC9AszgAJk","Jay Wheeler","Viendo el Techo","Linked Music / Dynamic Records / EMPIRE",64,84,6,"270782"
89,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",5,88,99,"270697"
90,"spotify:track:72NnJdEsAgTlnguInmxveg","Marcianeke, Crismj","Tussi Code Mari","Records DK",90,109,3,"269961"
91,"spotify:track:7meQTf97i7gyAzeHTLIytv","Nio Garcia, Rauw Alejandro, Lenny Tavárez, Myke Towers, Casper Magico, Darell","Mírame - Remix","Flow La Movie, Inc.",18,105,81,"268339"
92,"spotify:track:7lPN2DXiMsVn7XUKtOW1CS","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",30,107,19,"266105"
93,"spotify:track:5ddFjrPG8NgQQ6xlOQIVd2","C. Tangana, Niño de Elche, La Húngara","Tú Me Dejaste De Querer","Sony Music Entertainment",29,62,28,"264316"
94,"spotify:track:4nTduFjaTmGysc9WKNuCcs","Camilo","Vida de Rico","Sony Music Latin",8,87,35,"261844"
95,"spotify:track:5iF33sXejXwfTuidVHMll0","Carlos Vives, Ricky Martin","Canción Bonita","Sony Music Latin",95,124,5,"257447"
96,"spotify:track:4r9jkMEnArtWGH2rL2FZl0","Bad Bunny","A Tu Merced","Rimas Entertainment LLC",10,94,64,"256687"
97,"spotify:track:5KFHrrBMyGj5MhVbZMM3ts","J Balvin","Tu Veneno","Sueños Globales, LLC",45,89,9,"256572"
98,"spotify:track:5H6SZcjJzBNsB2VzKW2Ivd","Ozuna","Tiempo","Aura Music Corp.",85,85,2,"255831"
99,"spotify:track:2KTCXvWUbqfiinbFe7PJKP","NATTI NATASHA, Cazzu, FARIANA, La Duraca","Las Nenas (feat. La Duraca)","Sony Music Latin",94,96,10,"253608"
100,"spotify:track:2Q7KYjCv7XaLc0KRGY9m50","Jeeiph","Bonita","Universal Music Latino/UMLE",72,92,30,"253593"
101,"spotify:track:3FhiU60cxfN2j4jRy5Y40w","Cauty, Lenny Tavarez, Jay Wheeler, Noriel, Alex Rose","Lloras - Remix","eOne Music",78,125,45,"253282"
102,"spotify:track:6fmQjRuo7XvRFCK2qex5hQ","Jerry Di","Mi Cuarto","Nacho",10,93,41,"253091"
103,"spotify:track:4R8BJggjosTswLxtkw8V7P","JHAYCO, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",2,103,105,"252899"
104,"spotify:track:7I8L3vYCLThw2FDrE6LuzE","Rusherking, KHEA, Duki, Maria Becerra, LIT killah, Tiago PZK","Además de Mí - Remix","Fifty One",26,108,11,"251395"
105,"spotify:track:0JAZWvvqttGFm4UMDsPQXC","Ozuna, Camilo","Despeinada","Aura Music Corp.",11,91,37,"251168"
106,"spotify:track:00szcRmgqJGtqrfIUYkM1h","Piso 21, Maluma","Más De La Una","WM Mexico",61,102,24,"249614"
107,"spotify:track:6bvfJf4KjonPMuPfGfy3S2","Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka","La Jeepeta - Remix","Flow La Movie, Inc.",1,106,56,"246581"
108,"spotify:track:3dEtfTtCXWW7N8WQ9FD29z","Lyanno, Rauw Alejandro, Lenny Tavárez, Maria Becerra","En Tu Cuerpo - Remix","Rimas Entertainment LLC",56,99,37,"246343"
109,"spotify:track:5J7teKIJGtqVypgYI6sqXj","Bad Bunny, Mora","Una Vez","Rimas Entertainment LLC",17,112,64,"245242"
110,"spotify:track:2MaYHbpwybBOm9CrDBfChl","Manuel Turizo, Justin Quiles, Dalex","Cosas Malas","Sony Music Latin/La Industria",69,98,6,"244427"
111,"spotify:track:6exVzFtvqiO9zWqfT3Mn0M","Yeinomercy, KEISHON TRIGGA, Luxian, S4vage","Dale Corte (feat. Luxian, Keishon Trigga, & S4vage)","GGF",30,86,10,"243744"
112,"spotify:track:3YAnNBdk0uHyakXXzMbNJq","Camilo","Millones","Sony Music Latin",109,111,8,"240359"
113,"spotify:track:2n7ohqg1s68ToAHh4u9mcW","Bad Bunny","Vete","Rimas Entertainment LLC",2,113,78,"239804"
114,"spotify:track:3GtnId3Cm1Xa6joCj08nzW","Justin Quiles","Jeans","WEA Latina",5,101,40,"239212"
115,"spotify:track:5wFI6bHnr4bwwnQGnADRHG","JC Reyes, Camin","34 Amor y Mafia","JC Reyes",104,115,8,"238162"
116,"spotify:track:3ke6it1vTmHtz2ApcIVUz5","Bizarrap, Snow Tha Product","Snow Tha Product: Bzrp Music Sessions, Vol. 39","DALE PLAY Records",62,81,3,"236204"
117,"spotify:track:1beTDCe7sT7fzm8WIKXicz","KAROL G","Ay, DiOs Mío!","UMLE - Latino",3,110,45,"235750"
118,"spotify:track:2DEZmgHKAvm41k4J3R2E9Y","Bad Bunny, Jowell & Randy, Ñengo Flow","Safaera","Rimas Entertainment LLC",1,119,64,"231695"
119,"spotify:track:3wrBFPDRyIGyGXxGSc970M","Brytiago, Jay Wheeler","Desnudarte","Duars Entertainment f/s/o Brytiago",54,117,23,"228703"
120,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",59,116,19,"228157"
121,"spotify:track:35wvL50xvKpCHEJPxLOLPI","Bad Bunny","Si Estuviésemos Juntos","Rimas Entertainment LLC",14,118,126,"226986"
122,"spotify:track:5stPVcRqb4qixbafP9e8lt","Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","Hola - Remix","Rich Music",2,121,81,"223471"
123,"spotify:track:6NfrH0ANGmgBXyxgV2PeXt","Bad Bunny","La Difícil","Rimas Entertainment LLC",2,123,64,"222837"
124,"spotify:track:33xXoj49p8LSUqIsRPxFOO","Simon la Letra, Pablo Chill-E","Bloqueame","GGF",62,114,13,"222667"
125,"spotify:track:4QmL5s4KnF8YVm2SN3z0dx","Ak4:20","Hipócritas","Ak4:20",59,97,4,"221653"
126,"spotify:track:0dKg2vGC1hFqcK5LGTaKzX","KAROL G, Nicki Minaj","Tusa","UMLE - Latino",1,122,80,"220713"
127,"spotify:track:26QApq0cuO9brJigr0C0W4","Bad Bunny","HACIENDO QUE ME AMAS","Rimas Entertainment LLC",5,69,25,"219511"
128,"spotify:track:06s3QtMJVXw1AJX3UfvZG1","Anuel AA, Bad Bunny","Hasta Que Dios Diga","2020 Real Hasta La Muerte, LLC",1,127,51,"217483"
129,"spotify:track:38RIEav39FGi86jppxO0du","Bad Bunny, Sech","Ignorantes","Rimas Entertainment LLC",1,126,66,"215775"
130,"spotify:track:39LLxExYz6ewLAcYrzQQyP","Dua Lipa","Levitating","Warner Records",130,132,7,"215326"
131,"spotify:track:3EfqlNLh9HHLh8YkmezU5h","Rauw Alejandro, Wisin","Una Noche","Duars Entertainment, Corp.",116,165,8,"212191"
132,"spotify:track:5bQ9rtAfOUbPmuxjPK8zDp","Rauw Alejandro","Perreo Pesau'","Sony Music Latin/Duars Entertainment",104,129,23,"207990"
133,"spotify:track:5qNh5WtzMbfpSj2jLlBkoD","Billie Eilish","Your Power","Darkroom/Interscope Records",83,100,3,"206807"
134,"spotify:track:5RmSunLqeDqNWww8LWhAiK","KHEA, Duki","WACHA","Young Flex - Khea",45,120,7,"206559"
135,"spotify:track:2TH65lNHgvLxCKXM3apjxI","Bad Bunny, Tainy","Callaita","Rimas Entertainment LLC",1,136,103,"206308"
136,"spotify:track:6eJByXrWWVrFK9nxmBZryt","Pailita, Marcianeke","Dimelo Ma","Pailita",136,187,2,"205759"
137,"spotify:track:26w9NTiE9NGjW1ZvIOd1So","Bad Bunny","BOOKER T","Rimas Entertainment LLC",14,130,25,"204108"
138,"spotify:track:5yUW86tRavTvP8OTfVChtL","Justin Quiles, Arcángel, Dalex, KEVVO","Como Si Nah (feat. KEVVO)","WEA Latina",107,142,8,"202730"
139,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,168,215,"202658"
140,"spotify:track:66S2z95FN3nUAr9S1gUIsp","Boza","Ella","Sony Music Latin",140,164,3,"200913"
141,"spotify:track:4A9u8OrzFYbxdjiydkNdUi","Papu DJ, L-Gante","L-Gante: RKT SESSIONS #1","PAPU DJ",100,139,13,"199672"
142,"spotify:track:73O30uMI7n6DuzBmbtO7kC","Anuel AA, Ozuna","Antes","Real Hasta La Muerte LLC & Aura Music Corp.",8,134,17,"199659"
143,"spotify:track:017PF4Q3l4DBUiWoXk4OWT","Dua Lipa","Break My Heart","Warner Records",53,128,60,"198835"
144,"spotify:track:2CdTLdDjwZdVcm0bresVWx","J Balvin, Khalid","Otra Noche Sin Ti","Sueños Globales, LLC",91,153,6,"198540"
145,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",100,143,77,"197777"
146,"spotify:track:1J14CdDAvBTE1AJYUOwl6C","Duncan Laurence","Arcade","Universal Music, a division of Universal International Music BV",110,138,9,"197268"
147,"spotify:track:60ynsPSSKe6O3sfwRnIBRf","Doja Cat","Streets","Kemosabe Records/RCA Records",84,135,17,"196825"
148,"spotify:track:6KEb17S00Inf0v1qYDgUAj","Duki, Bizarrap","Malbec","SSJ Records / DALE PLAY Records",116,131,4,"195436"
149,"spotify:track:27uAea0qcUz3a7jKnAT7KG","Santaferia","Algún Día Volverás","Santaferia",39,144,148,"193817"
150,"spotify:track:41wtwzCZkXwpnakmwJ239F","Bad Bunny","Si Veo a Tu Mamá","Rimas Entertainment LLC",4,145,64,"191910"
151,"spotify:track:7gwwt1IaAWwmB7af0AcuBM","Harry Nach","Tak Tiki Tak","Sony Music Entertainment Chile S.A",7,149,70,"191532"
152,"spotify:track:0MT6qJd7wKlWjH7tP7oWHi","KAROL G","EL BARCO","UMLE - Latino",64,141,8,"190351"
153,"spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp","Giveon","Heartbreak Anniversary","Epic/Not So Fast",79,140,9,"188843"
154,"spotify:track:7D93pJcwymzaZx8WgBo2zG","Rauw Alejandro","Algo Mágico","Sony Music Latin/Duars Entertainment",105,148,19,"188823"
155,"spotify:track:50MM1jSSqo8LndyiLsCO92","Drago200, Pablo Chill-E, Ak4:20","No Está Interesada","Nabru Records LLC",86,150,32,"186818"
156,"spotify:track:4saklk6nie3yiGePpBwUoc","BTS","Dynamite","BIGHIT MUSIC",36,137,39,"185817"
157,"spotify:track:161DnLWsx1i3u1JT05lzqU","Bruno Mars","Talking to the Moon","Atlantic Records",135,146,7,"184399"
158,"spotify:track:6G4U9avyBNEfP0fAIduev3","Aventura, Don Omar","Ella Y Yo - Featuring Don Omar","Premium Latin Music",138,156,95,"184217"
159,"spotify:track:67jvGGbJmOmVonlyX3mNkV","Ozuna, KAROL G, Myke Towers","Caramelo - Remix","Aura Music Corp.",11,151,40,"182865"
160,"spotify:track:1Hs0fpydWBjawdgCocPaC7","Lyanno, Rauw Alejandro","Poderosa","Rimas Entertainment LLC",96,152,8,"182731"
161,"spotify:track:2fpKvUg9hxiKAOLuwfEdlJ","Foreign Teck, Justin Quiles, Jay Wheeler, Bryant Myers, Eladio Carrion, Tory Lanez","Conexión","WK Records",143,166,3,"181861"
162,"spotify:track:47ZS1OjnJpJVfGN9yHXfMn","Alex Rose, Rauw Alejandro, Lenny Tavárez, Cazzu, Lyanno","Toda (Remix)","Los Oídos Fresh",9,155,81,"181395"
163,"spotify:track:0s3EXMb8Wk2u46Fuhk3O2e","Marcianeke","Que Sera","1607751 Records DK",163,-1,1,"180449"
164,"spotify:track:3jjujdWJ72nww5eGnfs2E7","Harry Styles","Adore You","Columbia",88,147,65,"179882"
165,"spotify:track:0pAdxHHViL8JbBkCN6nfvq","Arte Elegante","Rompiendo las Cadenas","Arte Elegante",165,-1,1,"178013"
166,"spotify:track:1yc7ERfIzFxPP1E0OFRvp0","CNCO","Tan Enamorados","Sony Music Latin",119,161,19,"175794"
167,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",4,154,84,"175223"
168,"spotify:track:0GmiGIxXDNrePrHBpijYDp","Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers","Sigue Bailandome","Full Harmony",4,162,92,"174394"
169,"spotify:track:22Sh5dlwbERqJAq1fZk5b2","Rauw Alejandro, J Balvin","De Cora <3","Sony Music Latin/Duars Entertainment",29,61,27,"171996"
170,"spotify:track:2Oycxb8QbPkpHTo8ZrmG0B","Miley Cyrus, Dua Lipa","Prisoner (feat. Dua Lipa)","RCA Records Label",93,133,26,"171845"
171,"spotify:track:6eTCWWKBtnJI9Ui9OlLEyO","Movimiento Original, Nanpa Básico","Verte Cerquita","Movimiento Original",136,171,25,"171654"
172,"spotify:track:1WH3iquIQXnSPwUzlROT8R","Manuel Turizo","Quiéreme Mientras Se Pueda","Sony Music Latin/La Industria",54,170,55,"170487"
173,"spotify:track:6PDlkWmrq2ZKiUuFt2aQsH","Justin Quiles, Chimbala, Zion & Lennox","Loco","WEA Latina",173,-1,1,"170100"
174,"spotify:track:1diS6nkxMQc3wwC4G1j0bh","Dua Lipa","We're Good","Warner Records",126,159,14,"169297"
175,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",152,178,36,"169202"
176,"spotify:track:0SqqAgdovOE24BzxIClpjw","Bad Bunny","Yo Perreo Sola","Rimas Entertainment LLC",2,175,64,"168543"
177,"spotify:track:13Tbv4nflNxg9kYBIbJnd9","Rauw Alejandro","Dile a El","Sony Music Latin/Duars Entertainment",79,167,26,"166896"
178,"spotify:track:6vPAmoERUMRoTZaCCSWQ12","Luis Miguel","Hasta Que Me Olvides","WEA Latina",139,158,5,"166675"
179,"spotify:track:56Ta1O7Jxxpjnc6cWdDKUo","Reik, Farruko, Camilo","Si Me Dices Que Sí","Sony Music México",43,173,65,"164632"
180,"spotify:track:5vdp5UmvTsnMEMESIF2Ym7","Queen","Another One Bites The Dust - Remastered 2011","EMI",49,186,85,"164097"
