rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
123,"spotify:track:72d8QGh77awoqnxiAOFRMI","Gino Mella, Best","TE EXO DE MENOS :(","WM Chile",11,154,39,"339676"
124,"spotify:track:16dUQ4quIHDe4ZZ0wF1EMN","KAROL G, Ovy On The Drums","CAIRO","Universal Music Latino",11,200,51,"337502"
125,"spotify:track:5qCMJTlteDY9BBpmoQnP0l","Jairo Vera","Mirador","Fly with music / Eyey Networks",102,136,74,"335545"
126,"spotify:track:62xla8336vUnmxTWNzCfRt","Feid, Rema","BUBALU","UMLE - Latino",86,86,5,"335393"
127,"spotify:track:4FAKtPVycI4DxoOHC01YqD","Yandel, Feid","Yandel 150","La Leyenda LLC",1,142,48,"335255"
128,"spotify:track:1WSTMoq6UPt01nYJZNrK0p","Harry Nach, Kidd Voodoo, Only Perk","BITCH, TRANQUILA","Only Perk",115,143,11,"332678"
129,"spotify:track:3DeZc9cOc1DM8YNoJV8lAv","Bizarrap, Milo j","Toy en el Mic","DALE PLAY Records",20,104,7,"332524"
130,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",72,144,157,"329792"
131,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",11,139,85,"329570"
132,"spotify:track:6XLOKUNpCZRkWAKfEDeArF","Lucky Brown, Fran C","Toda Guapa","Virgin Music Chile",14,121,31,"329467"
133,"spotify:track:0hvsOvo1zARlNnmHNhrxIF","Ke Personajes","Adiós Amor / Oye Mujer","Ke Personajes",50,135,31,"327518"
134,"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","Linked Music / Dynamic Records / EMPIRE",1,150,148,"327120"
135,"spotify:track:0aPs3kmiqmt9QG7gWXdefA","Bizarrap, Milo j","No soy Eterno","DALE PLAY Records",28,113,7,"326308"
136,"spotify:track:5bD6mFl116xCxVMLy7IK9F","KAROL G, Dei V","GATITA GANGSTER","Bichota/Interscope Records",28,-1,14,"325783"
137,"spotify:track:7KBsgiueEgAtNiKxgIxTMj","Renzo Pianciola","Demo 5 Nostalgia Intro - Remix","Renzo Pianciola",52,-1,2,"324298"
138,"spotify:track:7bPp2NmpmyhLJ7zWazAXMu","Peso Pluma, Grupo Frontera","TULUM","Double P Records",50,148,21,"323478"
139,"spotify:track:3KBHRUToz5esq1N2HqJhpT","Arcángel, Peso Pluma","La Chamba","Rimas Entertainment LLC.",136,159,3,"322575"
140,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",100,140,203,"320967"
141,"spotify:track:2sTDlCxmuZCTDKKk9f1qus","Bad Bunny","WHERE SHE GOES","Rimas Entertainment LLC",1,111,27,"320847"
142,"spotify:track:7vuo2dgIMzZWejlFk9avrl","Balbi El Chamako, El Jordan 23, Standly, Julianno Sosa, Ak4:20, Pablo Chill-E, Alexio","Ese Corte - Remix","Balbi El Chamako",47,134,15,"320201"
143,"spotify:track:6P3e7ieiYq8ZITkkmW2Uim","Gino Mella, Best","Viviendo El Proceso <3","WM Chile",8,163,33,"320089"
144,"spotify:track:6G4U9avyBNEfP0fAIduev3","Aventura, Don Omar","Ella Y Yo - Featuring Don Omar","Premium Latin Music",138,146,162,"318768"
145,"spotify:track:0AAl3LtvIhEilWXZmYHeh5","Zion, Jory Boy, Ken-Y","More","Pina Records",142,156,31,"318001"
146,"spotify:track:5r7eJOBw5Yqik0efMbC3Eq","Gino Mella, Jairo Vera","Mujeriego","WM Chile",34,160,44,"316510"
147,"spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer","Taylor Swift",130,130,12,"313627"
148,"spotify:track:0hKXlakDWwbKS43VuHDV5d","Cris Mj","Maullame","Sonar LLC.",60,116,7,"312979"
149,"spotify:track:35FW5OEe4p38LdjK1KqT2X","DENNIS, MC Kevin o Chris, Maluma, KAROL G","Tá OK (Remix)","Sony Music Entertainment Brasil / 5020 Records",107,193,13,"309094"
150,"spotify:track:2ctjDCCg1wHoQSjIJ8p6U4","Plan B","Candy","Pina Records",136,174,23,"308410"
151,"spotify:track:6sOSd3PYqy3UnSXF5r0MvN","El Jordan 23","SHERATON","Los Patos Feos Inc, distribuido por BZR Music LLC.",2,155,39,"307963"
152,"spotify:track:0MT6qJd7wKlWjH7tP7oWHi","KAROL G","EL BARCO","UMLE - Latino",64,-1,15,"307488"
153,"spotify:track:6jU9HGQhLCUuA3jmwmxQCo","Jere Klein, Drakomafia","Mi Bruja","Jere Klein",16,127,21,"306605"
154,"spotify:track:1pkMzGqBBS10nDiiYrNGGJ","KAROL G","A Ella","UMLE - Latino",118,-1,24,"305371"
155,"spotify:track:1Wez9szTYiHFQVtjNTID4h","Cris Mj","Soltándote","Sonar LLC.",83,83,2,"303482"
156,"spotify:track:65DBZofI0b79kfHTcWWDuU","Soda Stereo","Trátame Suavemente - Remasterizado 2007","Columbia",128,177,99,"303205"
157,"spotify:track:3Ua0m0YmEjrMi9XErKcNiR","Jimin","Like Crazy","BIGHIT MUSIC",26,194,35,"301646"
158,"spotify:track:7mXuWTczZNxG5EDcjFEuJR","Peso Pluma, Gabito Ballesteros, Junior H","LADY GAGA","Double P Records",99,152,11,"301008"
159,"spotify:track:2Dbq5moIguMsbRZa9SB7gD","Tony Dize, Yandel","Permitame (feat. Yandel)","Pina Records",141,167,27,"299193"
160,"spotify:track:5Oas2VwlIA03IZaU9mFjR3","El Rey, Jere Klein","38","ElReyMa | Eyey Networks",110,149,33,"298915"
161,"spotify:track:6k5wiT5l9DK8iZmhvEvoqo","Brray, JHAYCO, Ryan Castro","Corazón Roto - Remix","UMLE - Latino",44,153,32,"297236"
162,"spotify:track:4OMJGnvZfDvsePyCwRGO7X","Dua Lipa","Houdini","Warner Records",74,74,2,"297002"
163,"spotify:track:0NO2zL0kw8sGGnaMvHKAZF","Cris Mj, Duki, Nicki Nicole, Standly, Stars Music Chile","Marisola - Remix","Virgin Music Chile",2,161,49,"296779"
164,"spotify:track:1iRvhKiXRElIH2Uf4gd95P","Jesse & Joy","Dueles","WM Mexico",35,187,72,"296677"
165,"spotify:track:30O2NJ4xRG91Y50dI8A6mT","ITHAN NY, Piero 47","Mafia Chilena: WHIPPING","ITHAN NY",165,-1,1,"294684"
166,"spotify:track:0a6ogDrZBvYgDjILgsQVaJ","Arcángel","Hace Mucho Tiempo","Pina Records",121,141,18,"294562"
167,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",97,175,74,"291849"
168,"spotify:track:4urZ3ocnvCpgU0Rv1P6Pd5","Drakomafia, Il Nene De Oro, Lleflight, Piero 47, 3TRIPLE J, JulianoChieff","LOUD (feat. Piero 47, 3TRIPLE J, JulianoChieff)","WM Chile",15,176,22,"290969"
169,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,185,310,"290755"
170,"spotify:track:4PA1wK0leCjmRZlP5dQ8Lv","Sky Rompiendo, Feid, Myke Towers","El Cielo","Sony Music Latin",10,171,25,"290330"
171,"spotify:track:5KbBVSj6AJZ5662fO8EYFh","Marshmello, Manuel Turizo","El Merengue","Sony Music Latin",65,-1,37,"287917"
172,"spotify:track:4RvWPyQ5RL0ao9LPZeSouE","Tears For Fears","Everybody Wants To Rule The World","UMC (Universal Music Catalogue)",156,168,18,"286966"
173,"spotify:track:3XjvMZqm2AQ8thMCD6w9w2","Anuel AA, Mambo Kingz, DJ Luian","Mas Rica Que Ayer","Real Hasta La Muerte, LLC & Hear This Music, LLC",10,172,37,"286138"
174,"spotify:track:3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine","Dead Oceans",174,184,2,"285003"
175,"spotify:track:3QwBODjSEzelZyVjxPOHdq","Zion & Lennox, J Balvin","Otra vez (feat. J Balvin)","WEA Latina",2,-1,133,"284997"
176,"spotify:track:6NdKkfo7o6IH1Op0jsBDjN","Plan B","Si No Le Contesto","Pina Records",167,195,10,"284800"
177,"spotify:track:6ECqgyhDZcf6fqlJhSTRhP","Kidd Voodoo, Young Cister","Fashion Girl - Remix","Kidd Voodoo",48,162,14,"284393"
178,"spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)","XO / Republic Records",178,182,2,"283427"
179,"spotify:track:5q86iSKkBtOoNkdgEDY5WV","Quevedo","VISTA AL MAR","Quevedo",6,186,63,"282255"
180,"spotify:track:04cd1MHVq1D8v1nuTZoCdv","Piso 21","Puntos Suspensivos","WM Mexico",27,-1,44,"281978"
181,"spotify:track:2RQsLucjZb02cKkz3s8NZ5","Julianno Sosa, Young Cister","GANAS","Sosa Mafia Records",6,164,66,"281252"
182,"spotify:track:0CYTGMBYkwUxrj1MWDLrC5","Feid","CHORRITO PA LAS ANIMAS","UMLE - Latino",16,179,50,"280731"
183,"spotify:track:6p9lWmoGI6WNlh3MFNhYSU","Young Cister, Morad","PUERTO ESCONDIDO","Sony Music Entertainment Chile S.A",49,169,12,"280220"
