rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
14,"spotify:track:2tTmW7RDtMQtBk7m2rYeSw","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","DALE PLAY Records",1,11,28,"1302215"
15,"spotify:track:7BFa8ACKFI2vvbn6Su16JY","Pailita, Noriel, El Jordan 23, Pablo Chill-E","Na Na Na - Remix","Pailita",1,12,13,"1283547"
16,"spotify:track:2sgRUvRB8dCGpqxmbOrsMO","Young Cister, Taiko","DEBI LLEVARTE FLORES","Sony Music Entertainment Chile S.A",16,21,4,"1212071"
17,"spotify:track:7iwJOi3hlMqZt6pj1sQOBj","Quevedo","VISTA AL MAR","Quevedo",6,16,18,"1196263"
18,"spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx","Bad Bunny, Chencho Corleone","Me Porto Bonito","Rimas Entertainment LLC",1,13,36,"1193696"
19,"spotify:track:5Eax0qFko2dh7Rl2lYs3bx","Bad Bunny","Efecto","Rimas Entertainment LLC",2,14,36,"1154601"
20,"spotify:track:19sodmNrtcRrRHVTnzhtsZ","Cris Mj, Pablo Chill-E","Como Tu Ninguna - Remix","Sonar LLC.",3,19,8,"1122437"
21,"spotify:track:33cF8aTmGJ6TsEf23uqGIN","Rauw Alejandro, Lyanno, Brray","LOKERA","Sony Music Latin/Duars Entertainment",11,17,24,"1113712"
22,"spotify:track:2pR6bipXfJySBhje19SW02","Stars Music Chile, Cris Mj, Standly","Marisola","Virgin Music Chile",1,18,25,"1109936"
23,"spotify:track:3cubuvfYq2yHijwV7eCHwL","ITHAN NY, Tunechikidd, Nickoog Clk","TU DIABLO","ITHAN NY",4,20,10,"1109348"
24,"spotify:track:0oBtwScT4B4BR5kZitNWd5","Quevedo","PUNTO G","Quevedo",24,27,10,"1103160"
25,"spotify:track:2RQsLucjZb02cKkz3s8NZ5","Julianno Sosa, Young Cister","GANAS","Sosa Mafia Records",6,22,21,"1088043"
26,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",1,24,36,"963672"
27,"spotify:track:3KI4rfS7kRC58Dd4ToY7P3","Punto40, Marcianeke","Mini Mini","Punto40 under exclusive license to Amuseio AB",17,25,11,"943112"
28,"spotify:track:0pVFw0LHdpjAWI2xwoUXQZ","Jairo Vera, Darkiel, Gino Mella, Best, Bayriton","ADICTO (feat. Best, Bayriton)","WM Chile",22,32,15,"905504"
29,"spotify:track:4nrPB8O7Y7wsOCJdgXkthe","Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53","DALE PLAY Records",29,-1,1,"884727"
30,"spotify:track:6OzUIp8KjuwxJnCWkXp1uL","Wisin & Yandel, ROSALÍA","Besos Moja2","Sony Music Latin",15,30,15,"880374"
31,"spotify:track:6WbAhuwE6fCOriBu5786X1","KAROL G, Ovy On The Drums","CAIRO","Universal Music Latino",22,37,9,"878501"
32,"spotify:track:58cEG7FsVoipRiRKUMgOjo","Rauw Alejandro, Baby Rasta","PUNTO 40","Sony Music Latin/Duars Entertainment",15,34,16,"838147"
33,"spotify:track:4Rjq1TZbF0bDstOs6SiI6J","Polimá Westcoast, Quevedo, Mora","LACONE","Sony Music Entertainment Chile S.A",13,35,7,"837985"
34,"spotify:track:0kTMK4gNFfLXaTb62w1UaJ","Pablito Pesadilla, Polimá Westcoast, Nickoog Clk, Fran C","BABY OTAKU","Pablito Pesadilla",1,33,21,"836795"
35,"spotify:track:4tWO6MRXQwmh8nKlWHgBYz","Cris Mj, Tiago PZK","Fiera","Sonar LLC.",1,38,11,"828734"
36,"spotify:track:53tfEupEzQRtVFOeZvk7xq","ROSALÍA","DESPECHÁ","Columbia",7,29,24,"816965"
37,"spotify:track:0T2pB7P1VdXPhLdQZ488uH","Feid","Normal","UMLE - Latino",22,39,27,"815660"
38,"spotify:track:1IHWl5LamUGEuP4ozKQSXZ","Bad Bunny","Tití Me Preguntó","Rimas Entertainment LLC",6,26,36,"808280"
39,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",1,31,36,"805567"
40,"spotify:track:6wtZPYBIXUvCpXwVjMCJBf","Polimá Westcoast, Feid, Pailita, Paloma Mami, De La Ghetto","ULTRA SOLO REMIX","Sony Music Entertainment Chile S.A",1,36,30,"799157"
41,"spotify:track:6G12ZafqofSq7YtrMqUm76","Shakira, Ozuna","Monotonía","Sony Music Latin",9,41,13,"792851"
42,"spotify:track:4TRlBMj8wXsIfEDgWOPyE2","Feid, Ak4:20, Taiko","Malibu","UMLE - Latino",21,42,9,"765436"
43,"spotify:track:31i56LZnwE6uSu3exoHjtB","Bad Bunny","Neverita","Rimas Entertainment LLC",18,28,36,"763889"
44,"spotify:track:0yACM9jtr7uhFL9WwknCYO","Cris Mj, Ak4:20","Sin Seguro","Sonar LLC.",29,47,7,"720248"
45,"spotify:track:1O2pcBJGej0pmH2Y9XZMs6","Cris Mj","Una Noche en Medellín","Sonar LLC.",1,40,51,"711763"
46,"spotify:track:1iatbSLJGSR9wYz3knoCF2","Martinwhite, Erreflexx","V16","2022 Martinwhite",9,43,25,"707048"
47,"spotify:track:5i9bTK3gXeVCvua3PH4nwv","Young Cister","LA TERAPIA","Sony Music Entertainment Chile S.A",2,45,28,"694777"
48,"spotify:track:1DmPVoJJgSAMHEMamRV4DH","Jairo Vera","PA K TE ENAMORE","WM Chile",48,60,4,"692658"
49,"spotify:track:5jt25aFjW2kNoBqaEVaz5W","Mora, Feid","LA INOCENTE","Rimas Entertainment LLC",28,51,41,"687347"
50,"spotify:track:21BoBFBeh49Vrl9DRUsOu8","Nickoog Clk","Salimos Del Tarro","Nickoog CLK under exclusive license to UnitedMasters LLC",20,49,14,"678426"
51,"spotify:track:1cZqrdhWL6f3EiY23zpnTe","Pailita, Young Cister","Caminemos de la Mano","Pailita",3,52,22,"666246"
52,"spotify:track:40w8JmvwYUP2HUiXPxjy99","Ak4:20, Pailita, Cris Mj","Me Arrepentí","Ak4:20",1,50,42,"650305"
53,"spotify:track:0CYTGMBYkwUxrj1MWDLrC5","Feid","CHORRITO PA LAS ANIMAS","UMLE - Latino",53,57,6,"639676"
54,"spotify:track:2HUQkg5zLJzzwCEcEA3qlv","Paloma Mami, Pailita, El Jordan 23","SíNTOMAS DE SOLTERA","Sony Music Latin",22,48,5,"607984"
55,"spotify:track:7dSZ6zGTQx66c2GF91xCrb","KAROL G","PROVENZA","Universal Music Latino",8,53,38,"596510"
56,"spotify:track:4yG3Pgc8McT71M6jwRE9Hf","Standly","Panamera","Standly",17,54,39,"543150"
57,"spotify:track:1ga4PztXOIw1yBbdUt2X8v","KAROL G, Maldy","GATÚBELA","Universal Music Latino",16,55,20,"540413"
58,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",11,61,41,"536284"
59,"spotify:track:6mmPpaltUZK7xjNlBPQQ0p","Rauw Alejandro, Chencho Corleone","Desesperados","Sony Music Latin/Duars Entertainment",2,58,57,"529907"
60,"spotify:track:7tSXVEIJnDJvPCw1iWTuR6","Young Cister, Polimá Westcoast","SAMURAI","Sony Music Entertainment Chile S.A",51,66,4,"529778"
61,"spotify:track:2B9tPbnFANp0TTyX1C8tgz","Ak4:20","SE ENDIABLA","Ak4:20",13,59,16,"521361"
62,"spotify:track:2JPLbjOn0wPCngEot2STUS","Bad Bunny","Yonaguni","Rimas Entertainment LLC",1,44,84,"517519"
63,"spotify:track:0ktXF7rBzj9s8DplD4Q6wc","Cris Mj, Fran C","Bellakera","Sonar LLC.",33,63,17,"512904"
64,"spotify:track:3JUpnvc3AEe7elz8YkgV3M","Cris Mj, Blessd","Gucci en Paris","Sonar LLC.",39,67,7,"491512"
65,"spotify:track:3E8xyYdIPpiH2wNEozE68I","Standly","Pégate","Standly",1,64,54,"489924"
66,"spotify:track:5NxhMcHSVY3Z7ykWxZf3aj","JHAYCO, Feid, Sech","En La De Ella","N&E Entertainment LLC",32,68,12,"488661"
67,"spotify:track:5dqsBNMcoZdZSkdtAKmaQz","Julianno Sosa, Endo, El Jordan 23, Noiss","PERREA KTM","Sosa Mafia Records",5,62,22,"486380"
68,"spotify:track:1797zYiX4cKosMH836X9Gt","Bad Bunny, Tony Dize","La Corriente","Rimas Entertainment LLC",11,56,36,"486222"
69,"spotify:track:2xHt5akicWyD4FCPv3ExVP","JC Reyes, Pablo Chill-E, ECKO","34 Amor y Mafia REMIX","JC Reyes",28,69,14,"484245"
70,"spotify:track:2rurDawMfoKP4uHyb2kJBt","Shakira, Rauw Alejandro","Te Felicito","Sony Music Latin",10,76,38,"473414"
71,"spotify:track:2t6IxTASaSFkZEt61tQ6W6","Quevedo, Myke Towers","PLAYA DEL INGLÉS","WM Spain",71,85,4,"471662"
72,"spotify:track:6i1g5ZRmJZAkDwBaUZ3f2i","Luar La L","Caile","La Mafia Urbana Corp.",17,73,38,"464245"
73,"spotify:track:0km3c8Qiwi9kicTSTt9Ld1","Cris Mj, El BAI","Pensandote","Farandula Records",29,71,20,"461309"
74,"spotify:track:2J9H3nKH2LFfR38WdX6Zue","Marcianeke, Jairo Vera","Dime","El Valle de los Reyes",74,-1,1,"460686"
75,"spotify:track:4ilZV1WNjL7IxwE81OnaRY","Bellakath","Gatita","La Mafia del Perreo",55,65,6,"458020"
76,"spotify:track:4EQOGfssbSpTlV6EZRtrSv","Myke Towers, Daddy Yankee","ULALA (OOH LA LA)","WEA Latina",76,81,7,"456083"
77,"spotify:track:0yq2vtAiZfTYZlP2EFCJDt","Jairo Vera, Balbi El Chamako, Nickoog Clk, El Rey, Gringuitos Records","Te Extraño a Lo Vio (feat. El Rey & Gringuitos Records)","WM Chile",77,131,3,"453769"
78,"spotify:track:52KBZ4VX389Dc9J2gaqmSO","Young Cister, Nicki Nicole, Alvaro Diaz","LA TERAPIA REMIX","Sony Music Entertainment Chile S.A",30,78,9,"451398"
79,"spotify:track:6QxjQa0Kdf7a1oRrGCQqEX","Brytiago, Polimá Westcoast","S.O.S.","Business Music, bajo licencia exclusiva a ONErpm",23,74,24,"436761"
80,"spotify:track:36ys9pBrC5SLAADHsbsDVF","Jere Klein, ITHAN NY","Los Diablotes","Jere Klein",80,-1,1,"428139"
81,"spotify:track:3fjN3y5x4hN53rykAN2LHQ","Rels B","cómo dormiste?","DALE PLAY Records / Flakk Team",24,93,23,"426788"
82,"spotify:track:2KxfFzjyd5mpJu66s66w2S","Standly","Baila para Mi","Standly",36,77,21,"422339"
83,"spotify:track:0OTNHGKcqQbk51bOYe462Y","Polimá Westcoast, Pailita","ULTRA SOLO","Sony Music Entertainment Chile S.A",1,72,48,"422220"
84,"spotify:track:41oY4WCTj5kccfesTVFnvN","Bad Bunny, JHAYCO","Tarot","Rimas Entertainment LLC",8,70,36,"422154"
85,"spotify:track:0kRJ3rwE3rTDJGnGO4HmoD","El Jordan 23, Standly","Bailando","Los Patos Feos Inc.",3,84,48,"416161"
86,"spotify:track:1sbNEFiURUYfy024cJX8JG","Feid","Ferxxo 100","UMLE - Latino",65,100,32,"405785"
87,"spotify:track:3eUR4NZa2hc8ZulyFYdCv8","Piso 21, Manuel Turizo","Los Cachos","WM Mexico",66,88,26,"403412"
88,"spotify:track:4lLl2TEcaKFcP6m9Xzx3rI","Pailita, Cris Mj, Big Cvyu","Dime Tú","Pailita",4,83,48,"402087"
89,"spotify:track:4ovp1Q6WURMBWgw3cOHbxz","El Jordan 23","Bakanisimo","Los Patos Feos Inc.",23,79,16,"399391"
90,"spotify:track:5yNlgsdQ7LsysOVhxYn5yk","Jairo Vera","Tarima","Fly with music / Eyey Networks",63,98,25,"397156"
91,"spotify:track:7FlQk2gJ6TBrHHiidvdR2O","Becky G, KAROL G","MAMIII","Kemosabe Records/RCA Records/Sony Music Latin",2,86,48,"396666"
92,"spotify:track:4tYFy8ALRjIZvnvSLw5lxN","Bad Bunny, Rauw Alejandro","Party","Rimas Entertainment LLC",7,75,36,"392391"
93,"spotify:track:6DoL1yYIwEW7VZMRaJhoJI","Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow","La Llevo Al Cielo (Ft. Ñengo Flow)","UMLE - Latino",10,92,34,"376050"
94,"spotify:track:4khWEpnaijN0G1x019Uzdr","Morat","No Se Va","Universal Music Spain S.L.",72,111,41,"371863"
95,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",72,80,112,"369666"
96,"spotify:track:1otBTx2rWzwH0UsvyxLAfy","Cris Mj","Paz Mental","Sonar LLC.",6,91,31,"363183"
97,"spotify:track:5CzixCxDkRXX9mScCmah8O","Bad Bunny","Un Ratito","Rimas Entertainment LLC",9,97,36,"363106"
98,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",11,94,72,"361652"
99,"spotify:track:0b2Kl17RuxNeJTV6JXFMM3","Basty Corvalan, Jere Klein","Por Ti","Basty Corvalan",99,101,5,"360099"
100,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",5,87,185,"358057"
101,"spotify:track:2vsoD8S1OyrWSVIA43hjaU","Feid","Si Te La Encuentras Por Ahí","UMLE - Latino",35,127,23,"342566"
102,"spotify:track:5qCMJTlteDY9BBpmoQnP0l","Jairo Vera","Mirador","Fly with music / Eyey Networks",102,120,29,"341183"
103,"spotify:track:5r7eJOBw5Yqik0efMbC3Eq","Gino Mella, Jairo Vera","Mujeriego","WM Chile",77,139,5,"338115"
104,"spotify:track:35ns1WEurw3MVlHJjHwNWQ","Anuel AA, Jowell & Randy, De La Ghetto, Yailin la Mas Viral","La Máquina","Real Hasta La Muerte, LLC",83,102,5,"336080"
105,"spotify:track:3PpWCS95gDUDRPko3u1MZ9","Feid","Prohibidox","UMLE - Latino",37,128,17,"332925"
106,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",96,117,17,"332644"
107,"spotify:track:3r8RuvgbX9s7ammBn07D3W","NewJeans","Ditto","ADOR",107,163,3,"326681"
108,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",89,113,17,"326338"
109,"spotify:track:6VrQTLzzuyGIYjUDe4kAZk","Bad Bunny","Un Coco","Rimas Entertainment LLC",23,96,36,"322793"
110,"spotify:track:0NJ8EStpxZZo8xUJ0A0STe","Young Cister","40 GRADOS EN LA CIUDAD","Sony Music Entertainment Chile S.A",53,107,4,"321013"
111,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",71,124,45,"320540"
112,"spotify:track:672zDo2nzWSoIIQ7zD5kuj","Feid, Zion & Lennox","La Pasamos CXBRXN","UMLE - Latino",94,138,6,"318871"
113,"spotify:track:69vlMrzHwATKzupwNcUPyK","Bad Bunny, Daddy Yankee","La Santa","Rimas Entertainment LLC",3,99,150,"317497"
114,"spotify:track:4qG0BRX5woEZMoAO7K5cGO","Lucky Brown, King Savagge, ITHAN NY, Balbi El Chamako, Giuliano Yankees","Bambini","Virgin Music Chile",76,116,8,"317158"
115,"spotify:track:4938heiCnr3uLMh5GxXRVx","Bayron Fire, Nickoog Clk, Balbi El Chamako, Jairo Vera, Bayriton, Tommy Boysen","Hay Amores Que Matan - Remix","Fire Company",52,141,12,"316630"
116,"spotify:track:0XEfOXZzmUHvOMyOgtRUSZ","Jairo Vera, Bayriton","Parcerita","WM Chile",85,119,10,"315011"
117,"spotify:track:1tXMbAZwHKKvtFCUKawo4p","Jere Klein","Estoy Volando Alto - Spanish","Jere Klein",117,123,16,"314060"
118,"spotify:track:6mpBtlxpCF0GvZ1LyckbaG","Young Cister","CHICAS COMO TU","Sony Music Entertainment Chile S.A",45,129,4,"314016"
119,"spotify:track:2nwa6nS5lXnsvwX48RWkbS","Santaferia, Grupo Zúmbale Primo","Que Te Vaya Bien","Huracán Producciones",89,89,6,"313819"
120,"spotify:track:0HsI8dYRVnVGpzppNThv1e","Sayian Jimmy, Standly, Yishark, Nysix Music, Tobal Mj, Benji La Maldita Escritura De Oro","Flotao","sayian jimmy",21,126,37,"312364"
121,"spotify:track:1ySyvYPwVsLiaJNxC7vZps","Forest, Pablo Chill-E","Honey","Nastyboyz Music",108,108,3,"311524"
122,"spotify:track:4nwwtB3VG12feSnOGv9Ogc","Standly, Yilberking","Tequila y Limón","Standly",19,112,27,"310415"
123,"spotify:track:46YrvybgPpjBL13f0uc8Oc","King Savagge, Noriel","Tra Tra","King savagge",32,134,21,"308201"
124,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",97,136,31,"307462"
125,"spotify:track:5gflgO9EPbIBf16n5TKnQS","Zion & Lennox","Yo Voy (feat. Daddy Yankee)","Baby Records Inc",48,115,47,"305883"
126,"spotify:track:0mviKTetOiFVp5VxdY6YrI","Yabel, Jere Klein, Marcianeke, Los Bandidos, Basty Corvalan","Hecha en Cali","Yabel",126,176,2,"302926"
127,"spotify:track:2wobyrg2plnNYY9Qy8ZPBK","Gino Mella, King Savagge, Best","TAY PAPO","WM Chile",36,130,29,"302766"
128,"spotify:track:2kEuOngY5Td8iGxnzl8vPr","Polimá Westcoast, Young Cister, Cris Mj","SEXTIME","Sony Music Entertainment Chile S.A",6,132,41,"301952"
129,"spotify:track:7kYbxvrGXv8cmKjkqgqhrw","TINI","La Triple T","Sony Music Latin",93,122,27,"300279"
130,"spotify:track:0cOa970mzTWAxKtltpkpLc","TINI, Maria Becerra","Miénteme","Sony Music Latin",9,121,89,"298046"
131,"spotify:track:4MzXwWMhyBbmu6hOcLVD49","Bad Bunny, JHAYCO","DÁKITI","Rimas Entertainment LLC",1,105,115,"297718"
132,"spotify:track:01EzG8Qg7oQqYMTNV5YkOW","Julianno Sosa, King Savagge","Cochinae","Sosa Mafia Records",3,125,38,"296449"
133,"spotify:track:5Py45FF8phNy49BaehU3PC","Santaferia","Algún Día Volverás","Santaferia",39,82,226,"294321"
134,"spotify:track:3nqQXoyQOWXiESFLlDF1hG","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","Capitol Records UK / EMI",54,146,16,"293965"
135,"spotify:track:2caVKAWz7oM5Hw3LDWWVnQ","Ovy On The Drums, Ozuna","CHAO BEBE","WEA Latina",135,-1,1,"293525"
136,"spotify:track:4gzsuuZypVbxs0Af1LSZyB","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","Neon16",1,118,67,"291066"
137,"spotify:track:5YJ4BVvTFmVCxUyhKejHfR","Tego Calderón","Pa' Que Retozen","Jiggiri Records, Inc.",82,114,39,"290234"
138,"spotify:track:0zhiOM9XtH1MsLdFMhxIWI","El Rey, Jere Klein","38","Gringuitos Records / Eyey Networks",138,171,5,"286761"
139,"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","Linked Music / Dynamic Records / EMPIRE",1,137,119,"284728"
140,"spotify:track:4fsQ0K37TOXa3hEQfjEic1","LE SSERAFIM","ANTIFRAGILE","SOURCE MUSIC",140,154,9,"284626"
141,"spotify:track:3rM83BGOnHJEzPZivEwmVL","Jere Klein","Rockstar","Jere Klein",141,174,6,"282917"
142,"spotify:track:2FNqnsX74ZlwduUAcnmzee","Daddy Yankee, Zion & Lennox","Tu Príncipe","Gasolina Recording Co.",108,142,24,"281066"
143,"spotify:track:0Dl34Kegtc0y0m0oPhQfiI","Maria Becerra","LA NENA DE ARGENTINA","300 Entertainment",97,156,5,"279975"
144,"spotify:track:3rdAz1fbUfZxYgaCviYhRo","Rauw Alejandro","Todo De Ti","Sony Music Latin/Duars Entertainment",1,150,86,"278242"
145,"spotify:track:2dG8CDU9UBem2ReYcLafDt","Cris Mj","Locura y Maldad","Sonar LLC.",20,140,65,"278113"
146,"spotify:track:48AJSd42lXpicsGqcgopof","Daddy Yankee, Bad Bunny","X ÚLTIMA VEZ","Republic Records",5,144,42,"277501"
147,"spotify:track:7MkylDYvKTSuWgrsBhHlsG","Bizarrap, Duki","Duki: Bzrp Music Sessions, Vol. 50","DALE PLAY Records",12,170,9,"276418"
148,"spotify:track:5prjQ7QCWQXH84EUwIckgB","Nio Garcia, Pailita","Yo Quiero","Pailita",23,158,36,"275276"
149,"spotify:track:26QKsGW4hMuwiEE1ftUMHe","Daddy Yankee","Lo Que Pasó, Pasó","Gasolina Recording Co.",105,133,17,"274944"
150,"spotify:track:0BJMkf1sQmY3TwcHapARZI","Rauw Alejandro, Subelo NEO","RON COLA","Sony Music Latin/Duars Entertainment",150,153,3,"272056"
151,"spotify:track:3HSVuIkPGY4rdtifvEU3xz","Young Cister","Casi Amor De Verano","Sony Music Entertainment Chile S.A",5,188,50,"271721"
152,"spotify:track:3sd4gjbHSTzIhEyOmoQstz","Javiielo, Nekxum","Espejismo","Oye Saavedra / EMPIRE",152,-1,1,"270794"
153,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",153,-1,1,"270683"
154,"spotify:track:4JCec3C5KH0S5TrOgvB2jT","Pailita","Porque No Te Decides","Pailita",98,103,3,"270341"
155,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",100,169,159,"269186"
156,"spotify:track:5hMadRUTp4S3ewaJIaI7Qo","Santaferia","EL Gil De Tu Ex","Huracán Producciones",28,95,258,"268187"
157,"spotify:track:7sUuEK1s86qyi9F7mtB8w0","Pailita","Nadie Como Tu","Pailita",133,157,3,"268096"
158,"spotify:track:2CT2oLeINCEuTEBrkTLUgD","Jowell & Randy, Wisin & Yandel","Si Te Pillo","Rimas Entertainment LLC.",123,159,4,"267714"
159,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",24,172,165,"267010"
160,"spotify:track:1dm6z1fWB0cErMszU25dy2","Bad Bunny","Después de la Playa","Rimas Entertainment LLC",10,109,36,"264551"
161,"spotify:track:3FwGsdOHEGS8kvhycQdzsy","Rauw Alejandro, Playero","DEJAU'","Sony Music Latin/Duars Entertainment",104,152,9,"263547"
162,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,164,278,"260645"
163,"spotify:track:6VAS7m73rDopQe7BdrFMpD","Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48","DALE PLAY Records",11,181,55,"259193"
164,"spotify:track:2NMjggapJcXXM7WccGEBUO","Bad Bunny","Enséñame a Bailar","Rimas Entertainment LLC",26,149,36,"258416"
165,"spotify:track:1LiN0Z98FkR1t0m8KmLcAH","Anuel AA, Haze","Amanece","House of Haze",2,167,88,"256049"
166,"spotify:track:1Y3LN4zO1Edc2EluIoSPJN","Stephen Sanchez, Em Beihold","Until I Found You (with Em Beihold) - Em Beihold Version","Republic Records",166,-1,1,"251552"
167,"spotify:track:7DsotsIcNLWL4O9kwPtMu0","Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile","Los Malvekes","Virgin Music Chile",1,165,63,"250948"
168,"spotify:track:1pUbnDKRWsKYWghCex44yX","El Jordan 23","Prendiendo Blones","Los Patos Feos Inc.",89,162,11,"250818"
169,"spotify:track:65DBZofI0b79kfHTcWWDuU","Soda Stereo","Trátame Suavemente - Remasterizado 2007","Columbia",148,168,58,"249995"
170,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",51,189,122,"249806"
171,"spotify:track:5RubKOuDoPn5Kj5TLVxSxY","Bad Bunny","TE MUDASTE","Rimas Entertainment LLC",3,-1,90,"249176"
172,"spotify:track:0tvrucEjmw7aNS9qBSHO4l","Alejo, Caleb Calloway","Location","Jungl",172,-1,1,"248573"
173,"spotify:track:0yc0Cewx8JTFPjiOVLfzkS","Nickoog Clk, Pailita, Simon la Letra, Standly","Phillie y Botella (Remix)","Nickoog CLK under exclusive license to UnitedMasters LLC",17,177,46,"247885"
174,"spotify:track:35ywixbXivTHRfXKD2Q59K","Grupo Zúmbale Primo","Cinco Días","MOJO",104,104,5,"247108"
175,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",156,190,19,"245860"
176,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",13,183,149,"245690"
177,"spotify:track:5oIDyDmPYEzEOBIcZqfJ4C","Nickoog Clk, Standly","Que Se Hace","Nickoog CLK under exclusive license to UnitedMasters LLC",21,166,32,"245444"
178,"spotify:track:0cubEBmB9wjsdBwXNFmzFy","Morat, Feid","Salir Con Vida","Universal Music Spain S.L.",62,-1,10,"244761"
179,"spotify:track:0MEUoxYlDHOSnNvtPL5MKN","Standly","Reggaetón","Standly",58,186,9,"244702"
180,"spotify:track:6ylDpki1VpIsc525KC1ojF","Sebastian Yatra","Tacones Rojos","UMLE - Latino",49,180,58,"243086"
181,"spotify:track:75Y6kQ0EkTm4P7RJUlYSxW","El Jordan 23","MAMI","Los Patos Feos Inc, distribuido por BZR Music LLC.",181,-1,1,"242845"
182,"spotify:track:6URNgz911jj10KXTFtevcS","Plan B","Por Que Te Demoras?","Pina Records",75,185,28,"242238"
183,"spotify:track:4r9jkMEnArtWGH2rL2FZl0","Bad Bunny","A Tu Merced","Rimas Entertainment LLC",10,160,150,"242164"
