rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
39,"spotify:track:42wzqKYpAInONWmT0FtiIj","Nickoog Clk, Jere Klein","XQ TAN SOLA?","Nickoog CLK under exclusive license to UnitedMasters LLC",1,26,24,"657255"
40,"spotify:track:7ro0hRteUMfnOioTFI5TG1","Bad Bunny","WHERE SHE GOES","Rimas Entertainment LLC",1,27,18,"656154"
41,"spotify:track:05GZJN3FA5uHicXdJGpj7i","Maihuen de los Angeles","Ay Cariño","Master Media Music Ltda.",41,-1,4,"654968"
42,"spotify:track:4g79mlIRCMtOvi1ZJVpq3t","ITHAN NY, Jere Klein","Millonarios Juntos","Sonido Hit",6,38,19,"650084"
43,"spotify:track:7D3Be8tkPLMzWKohmi63hb","Lucky Brown, Gino Mella, Valdi","Me Veo Rico","Virgin Music Chile",3,30,17,"648607"
44,"spotify:track:6jRZ33ifS5VOTMwmPxhPhN","Luck Ra, La K'onga, Ke Personajes","Ya No Vuelvas (Versión Cuarteto)","Sony Music Entertainment Chile S.A",44,51,24,"643624"
45,"spotify:track:3m4BZVz50DcOcebSRTH9Tm","Cauty, Brray, JerePartyAnimal","ABC","Sony Music Latin",14,44,4,"623404"
46,"spotify:track:2VfBDjJ0tZ9XUi24aQibTM","Lleflight, Gino Mella, Best","VÁMONOS PA LA EUROPA","WM Chile",14,29,9,"623192"
47,"spotify:track:6HT88WDVwEJiHEbPuQ5XcB","Damas Gratis, Ke Personajes","Costumbres - Vivo","Pelo Music S.A.",47,65,23,"618006"
48,"spotify:track:1kavadKZM6Ah01m1rFCU0o","Piero 47, King Fly","Amiri Jeans","Forty-Seven Gang",19,34,19,"614194"
49,"spotify:track:7Ds48ZCIjmcWWuCeqoDOOO","Hugo Lagos","Chicha de Curacaví","Alerce",49,-1,6,"600536"
50,"spotify:track:0hvsOvo1zARlNnmHNhrxIF","Ke Personajes","Adiós Amor / Oye Mujer","Ke Personajes",50,74,22,"590964"
51,"spotify:track:16uLbwxv5QmVjueCO0mG50","Gino Mella","+ Q LA XUXA","WM Chile",11,33,17,"589306"
52,"spotify:track:2UW7JaomAMuX9pZrjVpHAU","Yng Lvcas, Peso Pluma","La Bebe - Remix","WM Mexico",5,31,26,"580238"
53,"spotify:track:5Py45FF8phNy49BaehU3PC","Santaferia","Algún Día Volverás","Santaferia",39,157,248,"572974"
55,"spotify:track:3oNnzH6hmqIGIhJ1NcHlrh","Maria Becerra","CORAZÓN VACÍO","WEA Latina",16,35,13,"562569"
56,"spotify:track:3tt9i3Hhzq84dPS8H7iSiJ","Manuel Turizo","La Bachata","Sony Music Latin/La Industria",1,39,65,"555040"
57,"spotify:track:0oeW47eszlvyvMG7OVogGM","Maihuen de los Angeles","Seremos Uno","Master Media Music Ltda.",57,-1,5,"553264"
58,"spotify:track:6iFPOUYTO1HUs3sDGBjM7Y","Conjunto Alerce","El Costillar","Alerce",58,-1,5,"536695"
59,"spotify:track:2l58pc9aJRjkoj5RcesCJF","El Jordan 23","BELLAKITA","Los Patos Feos Inc, distribuido por BZR Music LLC.",7,47,22,"529712"
60,"spotify:track:0QRHOAeU8JRaVVn3UoZBih","Mora, SAIKO","REINA","Rimas Entertainment LLC",33,36,4,"529248"
61,"spotify:track:3qQbCzHBycnDpGskqOWY0E","Eslabon Armado, Peso Pluma","Ella Baila Sola","DEL Records",1,50,25,"523322"
62,"spotify:track:25OeKzcqakFPaJlXHPE5lm","Carin Leon","Primera Cita","Socios Music, LLC",41,43,10,"521051"
63,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",46,52,81,"517380"
64,"spotify:track:1gJmjUK36JKbJOW2A7xHmr","Silvia Infantas Y Los Condores","Mi Banderita Chilena","EMI CHILE",64,-1,3,"511299"
65,"spotify:track:35ywixbXivTHRfXKD2Q59K","Grupo Zúmbale Primo","Cinco Días","MOJO",65,194,13,"509661"
66,"spotify:track:0sfk352FO8bJUjWjIsyzSR","Mora","DONDE SE APRENDE A QUERER?","Rimas Entertainment LLC",24,42,4,"505835"
67,"spotify:track:6WBAwTrUIwWJTlS8e3v5Zx","Hugo Lagos","La Consentida","Alerce",53,-1,6,"502086"
68,"spotify:track:3LzAFrnO7CxaeBgtQhHsAP","Brray, Anuel AA, Chencho Corleone, JHAYCO, Ryan Castro","Corazón Roto pt. 3","UMLE - Latino",45,45,2,"500651"
69,"spotify:track:4urZ3ocnvCpgU0Rv1P6Pd5","Drakomafia, Il Nene De Oro, Lleflight, Piero 47, 3TRIPLE J, JulianoChieff","LOUD (feat. Piero 47, 3TRIPLE J, JulianoChieff)","WM Chile",15,40,13,"496080"
70,"spotify:track:2ZV9wvj6gu8C0oB16aD0vR","Jere Klein, Fran C","Donde?","Jere Klein",3,46,29,"485270"
71,"spotify:track:0diEXcRHWm7zg3k4WBC89c","Los de Ramon","El Curanto","ARCI Music",71,-1,4,"484457"
72,"spotify:track:4PA1wK0leCjmRZlP5dQ8Lv","Sky Rompiendo, Feid, Myke Towers","El Cielo","Sony Music Latin",10,49,16,"484228"
73,"spotify:track:447CO62bX92cmh13R0DAnk","Jere Klein","Ya No Pienso en Ti","Jere Klein",10,53,33,"483851"
74,"spotify:track:6sOSd3PYqy3UnSXF5r0MvN","El Jordan 23","SHERATON","Los Patos Feos Inc, distribuido por BZR Music LLC.",2,58,30,"480262"
75,"spotify:track:6cg8xpwqNvh7VVPG5dyymT","La Gran Magia Tropical","Furia Loca (Mujer Cósmica)","Naranja Records",72,-1,10,"479034"
76,"spotify:track:1fKFxmSByZfjwVSbq0PHye","Ke Personajes","Si No Te Tengo / Ángel / Aquello Que Pasó","Ke Personajes",62,95,23,"474553"
77,"spotify:track:3bclq6OXFKMmFaUoFLbO8E","Cris Mj","Su Altura","Sonar LLC.",10,70,24,"473513"
78,"spotify:track:0ccUrj1mliFnR8R8VxCmKO","Ke Personajes, La Contra","Otro Día Más","Ke Personajes",78,105,22,"472015"
79,"spotify:track:5hMadRUTp4S3ewaJIaI7Qo","Santaferia","EL Gil De Tu Ex","Huracán Producciones",28,182,272,"471148"
80,"spotify:track:5jt25aFjW2kNoBqaEVaz5W","Mora, Feid","LA INOCENTE","Rimas Entertainment LLC",28,68,77,"466341"
81,"spotify:track:6jU9HGQhLCUuA3jmwmxQCo","Jere Klein, Drakomafia","Mi Bruja","Jere Klein",16,48,12,"465683"
82,"spotify:track:2fXKhkTskJr2zi7iZJmDOq","Jairo Vera, Juanka","MADRID","WM Chile",9,59,21,"461221"
83,"spotify:track:4gJfPoMIcSDGY0tMGxm6Fu","KAROL G","OKI DOKI","Bichota/Interscope Records",34,72,6,"459450"
84,"spotify:track:1zsPaEkglFvxjAhrM8yhpr","Ozuna, Feid","Hey Mor","Aura Music Corp.",1,56,50,"455590"
85,"spotify:track:5InYaXYgynx5rOGVq8tZt6","Entremares","El Sol y la Luna","ENTREMARES",85,-1,1,"445772"
86,"spotify:track:2hn2zOA2XFlv6DSmesylrL","Ryan Castro, Peso Pluma, SOG","QUEMA","Sony Music Latin",59,66,10,"444695"
87,"spotify:track:7f6PquSCnTPMb1AbBu92oI","FloyyMenor","pa la europa","FloyyMenor under exclusive license to UnitedMasters LLC",15,60,28,"442575"
88,"spotify:track:7MVIfkyzuUmQ716j8U7yGR","Milo j, Taiu","Rara Vez","Universal Music Argentina S.A.",18,61,31,"440437"
89,"spotify:track:0LJkvD240HFtVsq22eSbYb","Entremares","Si Tu Me Amaras","ENTREMARES",89,-1,1,"438948"
90,"spotify:track:7x9aauaA9cu6tyfpHnqDLo","Jung Kook, Latto","Seven (feat. Latto)","BIGHIT MUSIC",14,57,10,"434055"
91,"spotify:track:6bjyyFavXjYidNIjPu1Fl3","Maihuen de los Angeles","Mándame Quitar la Vida","Master Media Music Ltda.",91,-1,4,"432411"
92,"spotify:track:4iGQ8o9Ih6J1OuDDGCXSCL","KAROL G, Young Miko","DISPO","Bichota/Interscope Records",22,55,6,"429207"
93,"spotify:track:4uO0NyK4WLuzfTGzc49X3x","Los Charros De Lumaco","Las Flores de Tu Florero","Master Media Music Ltda.",93,-1,4,"428092"
94,"spotify:track:5VhWTN08ZA9rPNBGmCuu6N","Noche de Brujas","Debería Odiarte","NDB Music",79,-1,33,"427255"
95,"spotify:track:2tTmW7RDtMQtBk7m2rYeSw","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","DALE PLAY Records",1,76,64,"422853"
96,"spotify:track:1u82qfi6s4qVMcZdW47RXI","Hector Pavez","El Lobo Chilote","Discos CNR",96,-1,4,"422542"
97,"spotify:track:2ItA7kOg5NH6AygzU30sEv","Tony Dize, Plan B","Solos (feat. Plan B)","Pina Records",78,84,25,"418051"
98,"spotify:track:3LNZSTiwQYL7BnTfHvIOII","Rafaga","Una Cerveza","Leader Music, bajo licencia de Ráfaga",74,-1,17,"417366"
99,"spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx","Bad Bunny, Chencho Corleone","Me Porto Bonito","Rimas Entertainment LLC",1,77,72,"416634"
100,"spotify:track:7bPp2NmpmyhLJ7zWazAXMu","Peso Pluma, Grupo Frontera","TULUM","Double P Records",50,79,12,"415509"
101,"spotify:track:4NoOME4Dhf4xgxbHDT7VGe","KAROL G, Romeo Santos","X SI VOLVEMOS","Universal Music Latino",2,63,33,"415430"
102,"spotify:track:2SEYkDv8jqEVMpppKoG3mY","Noche de Brujas","Me Gusta Todo De Ti","NDB Music",84,-1,22,"413601"
103,"spotify:track:72d8QGh77awoqnxiAOFRMI","Gino Mella, Best","TE EXO DE MENOS :(","WM Chile",11,62,30,"412951"
104,"spotify:track:4eMKD8MRroxCqugpsxCCNb","Tainy, Bad Bunny","MOJABI GHOST","NEON16, LLC",17,64,12,"412032"
105,"spotify:track:7vuo2dgIMzZWejlFk9avrl","Balbi El Chamako, El Jordan 23, Standly, Julianno Sosa, Ak4:20, Pablo Chill-E, Alexio","Ese Corte - Remix","Balbi El Chamako",47,80,6,"403912"
106,"spotify:track:32KF7V0vpeKalBGxt2quBe","Amar Azul","Yo Tomo Licor","Leader Music",103,-1,13,"402106"
107,"spotify:track:3X1q26rHZEbW8qS7YvLYeD","Los Huasos Quincheros","Yo Vendo Unos Ojos Negros","Columbia",69,-1,5,"402078"
108,"spotify:track:6p9lWmoGI6WNlh3MFNhYSU","Young Cister, Morad","PUERTO ESCONDIDO","Sony Music Entertainment Chile S.A",49,67,3,"402058"
109,"spotify:track:68fkJE1oYWKIrMcMy8O0sO","Lucky Brown, Adan La Amenaza","Privado","Virgin Music Chile",109,-1,1,"394751"
110,"spotify:track:4WiQA1AGWHFvaxBU6bHghs","Quevedo","PUNTO G","Quevedo",13,81,46,"389067"
111,"spotify:track:6otePxalBK8AVa20xhZYVQ","KAROL G","MIENTRAS ME CURO DEL CORA","Universal Music Latino",7,73,30,"386254"
112,"spotify:track:7wGy7XfvDC7PRNtMQkHVuN","Jere Klein, Lucky Brown","Mandame Tu Ubi","Jere Klein",6,93,42,"384259"
113,"spotify:track:3HqcNJdZ2seoGxhn0wVNDK","KAROL G","PROVENZA","Universal Music Latino",8,87,74,"383921"
114,"spotify:track:3Ua0m0YmEjrMi9XErKcNiR","Jimin","Like Crazy","BIGHIT MUSIC",26,98,26,"382576"
115,"spotify:track:609E1JCInJncactoMmkDon","ROSALÍA, Rauw Alejandro","BESO","Columbia Records/Duars Entertainment/Sony Music Latin",2,75,26,"372124"
116,"spotify:track:2CeKVsFFXG4QzA415QygGb","Feid","Feliz Cumpleaños Ferxxo","UMLE - Latino",7,90,57,"372054"
117,"spotify:track:28BSTgZH1ckI8Xfy8LXaRz","Yandel, Feid, Daddy Yankee","Yankee 150","La Leyenda LLC",18,86,14,"369584"
118,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",1,92,72,"363553"
119,"spotify:track:5Eax0qFko2dh7Rl2lYs3bx","Bad Bunny","Efecto","Rimas Entertainment LLC",2,99,72,"362148"
120,"spotify:track:4bw8mcDUSRWfQo63ZTYRnU","Maluma, Carin Leon","Según Quién","Sony Music Latin",120,178,2,"360874"
121,"spotify:track:4FAKtPVycI4DxoOHC01YqD","Yandel, Feid","Yandel 150","La Leyenda LLC",1,83,39,"360171"
122,"spotify:track:2hqdjMileiJr3OGpXl7eAH","Grupo Zúmbale Primo","Cinco Minutos y Nada Más","MOJO",122,-1,3,"358956"
123,"spotify:track:6k5wiT5l9DK8iZmhvEvoqo","Brray, JHAYCO, Ryan Castro","Corazón Roto - Remix","UMLE - Latino",44,71,23,"356900"
124,"spotify:track:2IGMVunIBsBLtEQyoI1Mu7","Doja Cat","Paint The Town Red","Kemosabe Records/RCA Records",103,103,3,"355531"
125,"spotify:track:3h3TkFcJCcrZOmhu82KsUW","Noche de Brujas","Óyeme","NDB Music",103,-1,8,"354086"
126,"spotify:track:51FvjPEGKq2zByeeEQ43V9","Marshmello, Manuel Turizo","El Merengue","Sony Music Latin",65,91,29,"352394"
127,"spotify:track:6UbwgNWZxCGng6wBRHIeHk","Daniel Muñoz, Félix Llancafil, 3x7 Veintiuna","Pañuelo para la Cueca","Master Media Ltda",127,-1,3,"350327"
128,"spotify:track:0evLi2mSL3Bs5GZV8Vh0hF","Maihuen de los Angeles","Blanca Azucena","Master Media Music Ltda.",128,-1,2,"348987"
129,"spotify:track:1m7CrLaLdBBVIHIdCOwzYT","La Combo Tortuga","Soy Feo Pero Rico","La Combo Tortuga",129,-1,7,"348042"
130,"spotify:track:6XLOKUNpCZRkWAKfEDeArF","Lucky Brown, Fran C","Toda Guapa","Virgin Music Chile",14,97,22,"345302"
131,"spotify:track:2VOXLA9TzOAVCjDi7RY5DV","Jay Wheeler, Anuel AA, Hades66, Bryant Myers, Dei V","PACTO (feat. Bryant Myers & Dei V) - Remix","Linked Music / Dynamic Records / EMPIRE",66,85,8,"344955"
132,"spotify:track:3sTr1lVupnIROawz6k7al2","Maihuen de los Angeles","No Me Mires a los Ojos","Master Media Music Ltda.",132,-1,2,"344943"
133,"spotify:track:6y6uv2CQPUgTEcS5eJb7nS","Entremares","Desde Que No Estas Presente","ENTREMARES",133,-1,1,"344831"
134,"spotify:track:4yd8mInuCsU7y0Dc3MulP5","Maihuen de los Angeles","La Ley del Embudo","Master Media Music Ltda.",134,-1,2,"344257"
135,"spotify:track:6ughI6FwGbF0cLicG7lrat","Tobal Mj","Perdidos","Virgin Music Chile",89,94,10,"342084"
136,"spotify:track:5v1umyExZ3id6U0RtHrHcD","Grupo Red","Amor De Adolescentes","Leader Music",136,-1,1,"341605"
137,"spotify:track:1lm6LUpH5muKFa2voR3Hyf","Los Hermanos Campos","La Consentida","Master Media Music Ltda.",57,-1,5,"341293"
138,"spotify:track:58f4umXEEGdf1S75sXWXGZ","Los Charros De Lumaco","Megamix: Como Dejar de Amarte / Hoy Que Te Vas / La Mesa del Rincon / Charro para Rato","Master Media Ltda",138,-1,1,"336475"
139,"spotify:track:6YNzvCsLwAJ4xZjdK9qk3r","Jairo Vera, Nickoog Clk, Gino Mella, Balbi El Chamako, Bayron Fire, Bayriton, Tommy Boysen, Gringuitos Records, El Rey","Te Extraño a Lo Vio (feat. Balbi El Chamako, Bayron Fire, Bayriton, Tommy Boysen, Gringuitos Records, El Rey) - Remix","WM Chile",7,101,32,"335270"
140,"spotify:track:0T2pB7P1VdXPhLdQZ488uH","Feid","Normal","UMLE - Latino",21,96,63,"332936"
141,"spotify:track:1DmPVoJJgSAMHEMamRV4DH","Jairo Vera","PA K TE ENAMORE","WM Chile",25,108,40,"330388"
142,"spotify:track:3KE79Zt2aM32NwURw5FCjr","Jere Klein","Ram","Jere Klein",15,88,29,"328824"
143,"spotify:track:11fJouJwR4m6A48CC40qHi","Los Hermanos Campos","Te Miro la Cara y Me Da Sed","Master Media Music Ltda.",143,-1,2,"328377"
144,"spotify:track:3dUDVqnhj4Ylb3bKsBWRTT","Los Hermanos Campo","Sombrero e Huaso","Plaza Independencia",139,-1,2,"326003"
145,"spotify:track:3tl8h7FZbALLLTGk5MPeHL","Grupo Red","No Podre Olvidarme","Leader Music",145,-1,1,"325444"
146,"spotify:track:0NO2zL0kw8sGGnaMvHKAZF","Cris Mj, Duki, Nicki Nicole, Standly, Stars Music Chile","Marisola - Remix","Virgin Music Chile",2,116,40,"323034"
147,"spotify:track:2gEhAH0eZwl3b8si4l3tZ1","Villa Cariño","Serenata cruel","Clandestino Records",73,-1,179,"321213"
148,"spotify:track:5q86iSKkBtOoNkdgEDY5WV","Quevedo","VISTA AL MAR","Quevedo",6,107,54,"320672"
149,"spotify:track:0u8Xjs6MaShfUSZ5XAEoaO","Grupo Alegria","Mujeres y Cerveza","Grupo Alegria",149,-1,4,"320055"
150,"spotify:track:4oz9vFuQjXdqaDVcdZ2ZHY","Chiko Alfa, Jairo Vera, Giuliano Yankees, Djay W","PANAMERA (feat. Djay W)","WM Chile",64,104,15,"318897"
151,"spotify:track:40w8JmvwYUP2HUiXPxjy99","Ak4:20, Pailita, Cris Mj","Me Arrepentí","Ak4:20",1,121,78,"314055"
152,"spotify:track:3HaboMKL38YA8iHQZSejKt","Rene Inostroza","La Guaracha del Fay Fay","Master Media Music S.A.",152,-1,1,"313109"
153,"spotify:track:1LiN0Z98FkR1t0m8KmLcAH","Anuel AA, Haze","Amanece","House of Haze",2,120,123,"312782"
154,"spotify:track:3aMeh9RWiWwKoDF66AuyN3","Amar Azul","Yo Tomo","Garra Records",122,-1,9,"312639"
155,"spotify:track:3E8xyYdIPpiH2wNEozE68I","Standly","Pégate","Standly",1,127,86,"312452"
156,"spotify:track:4xU4XeklG562EnanWzpY3A","Young Miko","wiggy","The Wave Music Group",67,100,9,"311248"
157,"spotify:track:6URNgz911jj10KXTFtevcS","Plan B","Por Que Te Demoras?","Pina Records",75,125,46,"310702"
158,"spotify:track:2PUn4BlFdKj1sFDJ5vwsVA","Giuliano Yankees, Lucky Brown","Ando Buscandote","Giuliano Yankees",115,122,11,"310241"
159,"spotify:track:6P3e7ieiYq8ZITkkmW2Uim","Gino Mella, Best","Viviendo El Proceso <3","WM Chile",8,78,25,"309902"
160,"spotify:track:3Iw4UVS7fo2TdD6Spmgqaj","Rafaga","Mentirosa","Leader Music",134,-1,6,"308543"
161,"spotify:track:7eYjn1bChNho1ELP0mbyeA","Villa Cariño","Para dormir contigo otra vez","Clandestino Records",112,-1,72,"308498"
162,"spotify:track:6bLvfGI2XeU5DTl8feuNrk","Ke Personajes","Cómo estás","Ke Personajes",154,-1,15,"307410"
163,"spotify:track:7FlQk2gJ6TBrHHiidvdR2O","Becky G, KAROL G","MAMIII","Kemosabe Records/RCA Records/Sony Music Latin",2,119,84,"307260"
164,"spotify:track:7mXuWTczZNxG5EDcjFEuJR","Peso Pluma, Gabito Ballesteros, Junior H","LADY GAGA","Double P Records",164,-1,2,"306674"
165,"spotify:track:367069JY6QWPaCJM21OVBC","La Delio Valdez, Ke Personajes","Adiós Amor","Delirio Valdez",165,-1,4,"304221"
166,"spotify:track:5Ocr2jOr3Qs5ncv4Fduvzk","ITHAN NY, Galee Galee, Piero 47","X5","ITHAN NY",55,110,22,"303908"
167,"spotify:track:4hL1RuzNDO6dNzTwm5PUzQ","Entremares","Por Ese Beso","ENTREMARES",167,-1,1,"300653"
168,"spotify:track:5bD6mFl116xCxVMLy7IK9F","KAROL G, Dei V","GATITA GANGSTER","Bichota/Interscope Records",28,102,6,"299415"
169,"spotify:track:0PB0O24JqAuNdOAFVJljMS","Eladio Carrion, Bad Bunny","Coco Chanel","Rimas Entertainment LLC",4,114,27,"295934"
170,"spotify:track:1v4ggzkdNysd77L7oJ6GmU","Ke Personajes","Disfruto","Ke Personajes",156,-1,12,"295219"
171,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",72,139,148,"294893"
172,"spotify:track:5qO03VRi0VQ3TVVGSE0QwJ","Los Vikings 5","Boquita De Caramelo","EMI Odeon Chilena S.A.",161,-1,4,"294442"
173,"spotify:track:4nrPB8O7Y7wsOCJdgXkthe","Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53","DALE PLAY Records",1,147,37,"294211"
174,"spotify:track:3aFCdWQnmCskffgpP9UN8L","Los Hermanos Campos","El Guatón Loyola","Master Media Music Ltda.",174,-1,1,"293962"
175,"spotify:track:0EhuGnOS6fTc5l5UNtDEH2","SAIKO, Quevedo, Feid, Mora","POLARIS - Remix","2023 Rimas Entertainment LLC.",38,118,15,"293252"
176,"spotify:track:41BuYNd5IMSmDV7m6aNb8J","La Noche","Que Nadie Se Entere","RPL Media SPA",162,-1,3,"292407"
177,"spotify:track:69Z2hUoeaxVx3Hxf8unmks","Agrupación Marilyn","Me Enamore","Magenta",119,-1,4,"289972"
178,"spotify:track:61wAL7pFMMfvYv9SXIiYAB","BM, Phontana","M.A (Mejores Amigos)","Wesaisons Records",67,143,29,"288902"
179,"spotify:track:5qCMJTlteDY9BBpmoQnP0l","Jairo Vera","Mirador","Fly with music / Eyey Networks",102,129,65,"285292"
180,"spotify:track:0CYTGMBYkwUxrj1MWDLrC5","Feid","CHORRITO PA LAS ANIMAS","UMLE - Latino",16,109,42,"285167"
181,"spotify:track:4phiyACOmjHDWImFfi99Fi","Tito Fernández","Me Gusta el Vino","Arci Music",81,-1,7,"283928"
182,"spotify:track:2RQsLucjZb02cKkz3s8NZ5","Julianno Sosa, Young Cister","GANAS","Sosa Mafia Records",6,130,57,"282445"
183,"spotify:track:48ww1RXAxDm9XbePE72Gys","Arte Elegante, Gino Mella","Bonita","ARTE ELEGANTE",101,117,5,"281619"
