rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
61,"spotify:track:3lWcPFXacmDo3piquzSshF","Gino Mella, Jairo Vera, Brytiago, Best","Mi polola <3 (feat. Best)","WM Chile",16,72,9,"512335"
62,"spotify:track:0BFQC00Y58JtjMyTXOJazO","KAROL G","S91","Bichota/Interscope Records",10,64,15,"506690"
63,"spotify:track:2ItA7kOg5NH6AygzU30sEv","Tony Dize, Plan B","Solos (feat. Plan B)","Pina Records",50,75,30,"505331"
64,"spotify:track:2UW7JaomAMuX9pZrjVpHAU","Yng Lvcas, Peso Pluma","La Bebe - Remix","WM Mexico",5,81,31,"503687"
65,"spotify:track:7D3Be8tkPLMzWKohmi63hb","Lucky Brown, Gino Mella, Valdi","Me Veo Rico","Virgin Music Chile",3,63,22,"490087"
66,"spotify:track:1Hs1uUl8o2VtDp1DABFq0O","LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK","Los del Espacio","WEA Latina",3,79,21,"488776"
67,"spotify:track:3LzAFrnO7CxaeBgtQhHsAP","Brray, Anuel AA, Chencho Corleone, JHAYCO, Ryan Castro","Corazón Roto pt. 3","UMLE - Latino",45,80,7,"488760"
68,"spotify:track:5jt25aFjW2kNoBqaEVaz5W","Mora, Feid","LA INOCENTE","Rimas Entertainment LLC",28,77,82,"487841"
69,"spotify:track:4NoOME4Dhf4xgxbHDT7VGe","KAROL G, Romeo Santos","X SI VOLVEMOS","Universal Music Latino",2,78,38,"480348"
70,"spotify:track:3qQbCzHBycnDpGskqOWY0E","Eslabon Armado, Peso Pluma","Ella Baila Sola","DEL Records",1,83,30,"475147"
71,"spotify:track:2CeKVsFFXG4QzA415QygGb","Feid","Feliz Cumpleaños Ferxxo","UMLE - Latino",7,99,62,"465370"
72,"spotify:track:7wGy7XfvDC7PRNtMQkHVuN","Jere Klein, Lucky Brown","Mandame Tu Ubi","Jere Klein",6,85,47,"460134"
73,"spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx","Bad Bunny, Chencho Corleone","Me Porto Bonito","Rimas Entertainment LLC",1,73,77,"457363"
74,"spotify:track:6jRZ33ifS5VOTMwmPxhPhN","Luck Ra, La K'onga, Ke Personajes","Ya No Vuelvas (Versión Cuarteto)","Sony Music Entertainment Chile S.A",44,87,29,"451962"
75,"spotify:track:2l58pc9aJRjkoj5RcesCJF","El Jordan 23","BELLAKITA","Los Patos Feos Inc, distribuido por BZR Music LLC.",7,98,27,"443521"
76,"spotify:track:4pcafPzLDSqQktqSpxHL3E","Bad Bunny, Eladio Carrion","THUNDER Y LIGHTNING","Rimas Entertainment LLC",41,41,2,"440015"
77,"spotify:track:16uLbwxv5QmVjueCO0mG50","Gino Mella","+ Q LA XUXA","WM Chile",11,90,22,"434067"
78,"spotify:track:3TYOH7ta0101NYssoH5GlU","Bad Bunny, YOVNGCHIMI","MERCEDES CAROTA","Rimas Entertainment LLC",36,36,2,"430188"
79,"spotify:track:39L3LdlHS3gqB62HPWaJRg","Bad Bunny","NO ME QUIERO CASAR","Rimas Entertainment LLC",31,31,2,"429733"
80,"spotify:track:6HT88WDVwEJiHEbPuQ5XcB","Damas Gratis, Ke Personajes","Costumbres - Vivo","Pelo Music S.A.",47,94,28,"429101"
81,"spotify:track:4WiQA1AGWHFvaxBU6bHghs","Quevedo","PUNTO G","Quevedo",13,92,51,"427601"
82,"spotify:track:0hvsOvo1zARlNnmHNhrxIF","Ke Personajes","Adiós Amor / Oye Mujer","Ke Personajes",50,93,27,"426865"
83,"spotify:track:2VfBDjJ0tZ9XUi24aQibTM","Lleflight, Gino Mella, Best","VÁMONOS PA LA EUROPA","WM Chile",14,88,14,"424441"
84,"spotify:track:3oNnzH6hmqIGIhJ1NcHlrh","Maria Becerra","CORAZÓN VACÍO","WEA Latina",16,74,18,"424013"
85,"spotify:track:0sfk352FO8bJUjWjIsyzSR","Mora","DONDE SE APRENDE A QUERER?","Rimas Entertainment LLC",24,84,9,"423289"
86,"spotify:track:2LWM5Ft0TdX24GeSq1u6PV","Feid","FERXXO 30","UMLE - Latino",86,113,3,"422522"
87,"spotify:track:7yIIeKUxTpn36X6CFJhgEi","Bellakath, Dani Flow","Reggaeton Champagne","La Mafia del Perreo",87,133,2,"420423"
88,"spotify:track:2hn2zOA2XFlv6DSmesylrL","Ryan Castro, Peso Pluma, SOG","QUEMA","Sony Music Latin",55,101,15,"414026"
89,"spotify:track:3HqcNJdZ2seoGxhn0wVNDK","KAROL G","PROVENZA","Universal Music Latino",8,89,79,"410065"
90,"spotify:track:0hKXlakDWwbKS43VuHDV5d","Cris Mj","Maullame","Sonar LLC.",60,104,3,"409747"
91,"spotify:track:6otePxalBK8AVa20xhZYVQ","KAROL G","MIENTRAS ME CURO DEL CORA","Universal Music Latino",7,95,35,"409095"
92,"spotify:track:4zYHsmc2V9RyR8eOA0mlx6","Bizarrap, Milo j","Penas de Antaño","DALE PLAY Records",36,76,3,"408884"
93,"spotify:track:2tTmW7RDtMQtBk7m2rYeSw","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","DALE PLAY Records",1,91,69,"408123"
94,"spotify:track:1U3A66OHQyTu4N2QTMsP86","Bad Bunny","GRACIAS POR NADA","Rimas Entertainment LLC",26,26,2,"408083"
96,"spotify:track:4eMKD8MRroxCqugpsxCCNb","Tainy, Bad Bunny","MOJABI GHOST","NEON16, LLC",17,86,17,"398505"
97,"spotify:track:1zsPaEkglFvxjAhrM8yhpr","Ozuna, Feid","Hey Mor","Aura Music Corp.",1,102,55,"395786"
98,"spotify:track:2ZV9wvj6gu8C0oB16aD0vR","Jere Klein, Fran C","Donde?","Jere Klein",3,110,34,"394970"
99,"spotify:track:6XLOKUNpCZRkWAKfEDeArF","Lucky Brown, Fran C","Toda Guapa","Virgin Music Chile",14,106,27,"393880"
100,"spotify:track:4iGQ8o9Ih6J1OuDDGCXSCL","KAROL G, Young Miko","DISPO","Bichota/Interscope Records",22,100,11,"392231"
101,"spotify:track:1ODFVLQszq0hCOdZtqV5wq","Bad Bunny","MR. OCTOBER","Rimas Entertainment LLC",24,24,2,"389400"
102,"spotify:track:1kavadKZM6Ah01m1rFCU0o","Piero 47, King Fly","Amiri Jeans","Forty-Seven Gang",19,115,24,"387945"
103,"spotify:track:7bPp2NmpmyhLJ7zWazAXMu","Peso Pluma, Grupo Frontera","TULUM","Double P Records",50,108,17,"387860"
104,"spotify:track:3bclq6OXFKMmFaUoFLbO8E","Cris Mj","Su Altura","Sonar LLC.",10,111,29,"387529"
105,"spotify:track:7x9aauaA9cu6tyfpHnqDLo","Jung Kook, Latto","Seven (feat. Latto)","BIGHIT MUSIC",14,112,15,"387342"
106,"spotify:track:4Jc7252S1P99DjQ1lNGEOc","Bad Bunny","CYBERTRUCK","Rimas Entertainment LLC",29,29,2,"380928"
107,"spotify:track:7mXuWTczZNxG5EDcjFEuJR","Peso Pluma, Gabito Ballesteros, Junior H","LADY GAGA","Double P Records",107,123,7,"380568"
108,"spotify:track:3EcAFLtP7inJoo7l5YGxwG","Pailita","Distinta","Pailita",108,136,2,"379463"
109,"spotify:track:5Eax0qFko2dh7Rl2lYs3bx","Bad Bunny","Efecto","Rimas Entertainment LLC",2,97,77,"375932"
110,"spotify:track:7DhYjNLksXZhbRQeheAums","Bacilos","Caraluna","WEA Latina",106,117,22,"375789"
111,"spotify:track:3Ua0m0YmEjrMi9XErKcNiR","Jimin","Like Crazy","BIGHIT MUSIC",26,126,31,"370183"
112,"spotify:track:0QRHOAeU8JRaVVn3UoZBih","Mora, SAIKO","REINA","Rimas Entertainment LLC",33,105,9,"369326"
113,"spotify:track:7f6PquSCnTPMb1AbBu92oI","FloyyMenor","pa la europa","FloyyMenor under exclusive license to UnitedMasters LLC",15,129,33,"367630"
114,"spotify:track:4urZ3ocnvCpgU0Rv1P6Pd5","Drakomafia, Il Nene De Oro, Lleflight, Piero 47, 3TRIPLE J, JulianoChieff","LOUD (feat. Piero 47, 3TRIPLE J, JulianoChieff)","WM Chile",15,96,18,"366624"
115,"spotify:track:6URNgz911jj10KXTFtevcS","Plan B","Por Que Te Demoras?","Pina Records",75,114,51,"366291"
116,"spotify:track:0T2pB7P1VdXPhLdQZ488uH","Feid","Normal","UMLE - Latino",21,116,68,"364592"
117,"spotify:track:1j6xOGusnyXq3l6IryKF3G","Piso 21, Manuel Turizo","Déjala Que Vuelva (feat. Manuel Turizo)","WM Mexico",2,122,102,"363162"
118,"spotify:track:7ucEkWU0SVy0XFdfXESgfY","Bad Bunny","LOS PITS","Rimas Entertainment LLC",45,45,2,"361799"
119,"spotify:track:4FAKtPVycI4DxoOHC01YqD","Yandel, Feid","Yandel 150","La Leyenda LLC",1,119,44,"360800"
120,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",1,107,77,"359380"
121,"spotify:track:0a6ogDrZBvYgDjILgsQVaJ","Arcángel","Hace Mucho Tiempo","Pina Records",121,180,14,"355553"
122,"spotify:track:3KE79Zt2aM32NwURw5FCjr","Jere Klein","Ram","Jere Klein",15,124,34,"354117"
123,"spotify:track:23d8v6tU6lR77pFKsApMtF","Bad Bunny","NADIE SABE","Rimas Entertainment LLC",19,19,2,"353028"
124,"spotify:track:7vuo2dgIMzZWejlFk9avrl","Balbi El Chamako, El Jordan 23, Standly, Julianno Sosa, Ak4:20, Pablo Chill-E, Alexio","Ese Corte - Remix","Balbi El Chamako",47,139,11,"352615"
125,"spotify:track:51FvjPEGKq2zByeeEQ43V9","Marshmello, Manuel Turizo","El Merengue","Sony Music Latin",65,120,34,"348368"
126,"spotify:track:3E8xyYdIPpiH2wNEozE68I","Standly","Pégate","Standly",1,118,91,"347343"
127,"spotify:track:1DmPVoJJgSAMHEMamRV4DH","Jairo Vera","PA K TE ENAMORE","WM Chile",25,143,45,"345064"
128,"spotify:track:6p9lWmoGI6WNlh3MFNhYSU","Young Cister, Morad","PUERTO ESCONDIDO","Sony Music Entertainment Chile S.A",49,141,8,"342844"
129,"spotify:track:1C7lXfx4Y5maVl4AgUVlHA","Bad Bunny, Arcángel, De La Ghetto, Ñengo Flow","ACHO PR","Rimas Entertainment LLC",37,37,2,"333970"
130,"spotify:track:1fKFxmSByZfjwVSbq0PHye","Ke Personajes","Si No Te Tengo / Ángel / Aquello Que Pasó","Ke Personajes",62,134,28,"333348"
131,"spotify:track:6jU9HGQhLCUuA3jmwmxQCo","Jere Klein, Drakomafia","Mi Bruja","Jere Klein",16,125,17,"333214"
132,"spotify:track:1LiN0Z98FkR1t0m8KmLcAH","Anuel AA, Haze","Amanece","House of Haze",2,150,128,"328874"
133,"spotify:track:6sOSd3PYqy3UnSXF5r0MvN","El Jordan 23","SHERATON","Los Patos Feos Inc, distribuido por BZR Music LLC.",2,140,35,"328386"
134,"spotify:track:4sDpxaulErbJ9NBaJDC7cJ","Quevedo, SAIKO","Buenas","Quevedo",37,109,5,"326513"
135,"spotify:track:0ccUrj1mliFnR8R8VxCmKO","Ke Personajes, La Contra","Otro Día Más","Ke Personajes",78,142,27,"323406"
136,"spotify:track:15U5RHzuLMPNFThQqfKL0U","Tainy, J Balvin, Young Miko, Jowell & Randy","COLMILLO","NEON16, LLC",82,82,2,"322150"
137,"spotify:track:35FW5OEe4p38LdjK1KqT2X","DENNIS, MC Kevin o Chris, Maluma, KAROL G","Tá OK (Remix)","Sony Music Entertainment Brasil / 5020 Records",107,131,9,"321099"
138,"spotify:track:5qCMJTlteDY9BBpmoQnP0l","Jairo Vera","Mirador","Fly with music / Eyey Networks",102,176,70,"319766"
139,"spotify:track:7FlQk2gJ6TBrHHiidvdR2O","Becky G, KAROL G","MAMIII","Kemosabe Records/RCA Records/Sony Music Latin",2,130,89,"319574"
140,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",100,160,199,"318879"
141,"spotify:track:6VsqdsaY4oV06NODea0L0J","Becky G, Ángela Aguilar, Leonardo Aguilar","POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar)","Kemosabe Records/RCA Records/Sony Music Latin",141,-1,1,"318363"
142,"spotify:track:7BVMtLpd7edHeOizt4RWz9","Yahritza Y Su Esencia, Grupo Frontera","Frágil","Lumbre Music/Columbia",49,163,25,"318217"
143,"spotify:track:6k5wiT5l9DK8iZmhvEvoqo","Brray, JHAYCO, Ryan Castro","Corazón Roto - Remix","UMLE - Latino",44,149,28,"317563"
144,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",11,162,81,"314604"
145,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",72,154,153,"314210"
146,"spotify:track:0NO2zL0kw8sGGnaMvHKAZF","Cris Mj, Duki, Nicki Nicole, Standly, Stars Music Chile","Marisola - Remix","Virgin Music Chile",2,145,45,"313514"
147,"spotify:track:01qFKNWq73UfEslI0GvumE","Jung Kook, Jack Harlow","3D (feat. Jack Harlow)","BIGHIT MUSIC",69,137,4,"313207"
148,"spotify:track:2fXKhkTskJr2zi7iZJmDOq","Jairo Vera, Juanka","MADRID","WM Chile",9,151,26,"313044"
149,"spotify:track:5Oas2VwlIA03IZaU9mFjR3","El Rey, Jere Klein","38","ElReyMa | Eyey Networks",110,155,29,"312352"
150,"spotify:track:1jtlQznvROmiq3b3gulGzE","Ñengo Flow","Escándalo","InnerCat Entertainment",117,164,7,"311855"
151,"spotify:track:0AAl3LtvIhEilWXZmYHeh5","Zion, Jory Boy, Ken-Y","More","Pina Records",142,182,27,"311355"
152,"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","Linked Music / Dynamic Records / EMPIRE",1,178,144,"310921"
153,"spotify:track:2nwa6nS5lXnsvwX48RWkbS","Santaferia, Grupo Zúmbale Primo","Que Te Vaya Bien","Huracán Producciones",37,165,47,"310914"
154,"spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer","Taylor Swift",139,172,8,"308753"
155,"spotify:track:2RQsLucjZb02cKkz3s8NZ5","Julianno Sosa, Young Cister","GANAS","Sosa Mafia Records",6,157,62,"308468"
156,"spotify:track:4PA1wK0leCjmRZlP5dQ8Lv","Sky Rompiendo, Feid, Myke Towers","El Cielo","Sony Music Latin",10,132,21,"307242"
157,"spotify:track:609E1JCInJncactoMmkDon","ROSALÍA, Rauw Alejandro","BESO","Columbia Records/Duars Entertainment/Sony Music Latin",2,144,31,"306793"
158,"spotify:track:6G4U9avyBNEfP0fAIduev3","Aventura, Don Omar","Ella Y Yo - Featuring Don Omar","Premium Latin Music",138,177,158,"305983"
159,"spotify:track:40w8JmvwYUP2HUiXPxjy99","Ak4:20, Pailita, Cris Mj","Me Arrepentí","Ak4:20",1,147,83,"305346"
160,"spotify:track:2B9tPbnFANp0TTyX1C8tgz","Ak4:20","SE ENDIABLA","Ak4:20",13,153,32,"304613"
161,"spotify:track:3XjvMZqm2AQ8thMCD6w9w2","Anuel AA, Mambo Kingz, DJ Luian","Mas Rica Que Ayer","Real Hasta La Muerte, LLC & Hear This Music, LLC",10,169,33,"302903"
162,"spotify:track:3Yw6KJjm8ycybvl6UdW9dq","Ovy On The Drums, Quevedo, Yandel","GANGSTER (PQFNEDG)","WEA Latina",162,-1,1,"300444"
163,"spotify:track:6ughI6FwGbF0cLicG7lrat","Tobal Mj","Perdidos","Virgin Music Chile",89,152,15,"300368"
164,"spotify:track:5n2XTRsYFlZwNBp06KAjDX","Cosculluela, Bad Bunny","Madura","Rottweilas, Inc.",5,146,61,"299398"
165,"spotify:track:6YNzvCsLwAJ4xZjdK9qk3r","Jairo Vera, Nickoog Clk, Gino Mella, Balbi El Chamako, Bayron Fire, Bayriton, Tommy Boysen, Gringuitos Records, El Rey","Te Extraño a Lo Vio (feat. Balbi El Chamako, Bayron Fire, Bayriton, Tommy Boysen, Gringuitos Records, El Rey) - Remix","WM Chile",7,159,37,"299078"
166,"spotify:track:6r0TaoZh1Oc1KkuL4rC1kB","Nicki Nicole, Milo j","DISPARA ***","Sony Music Latin/DALE PLAY Records",72,138,22,"299006"
167,"spotify:track:2PUn4BlFdKj1sFDJ5vwsVA","Giuliano Yankees, Lucky Brown","Ando Buscandote","Giuliano Yankees",107,168,16,"298451"
168,"spotify:track:46reF3lUV0LS9OcvXcdoww","Young Piri, Lucky Brown, Giuliano Yankees","Me Encanta","Virgin Music Chile",111,135,3,"295370"
169,"spotify:track:5bD6mFl116xCxVMLy7IK9F","KAROL G, Dei V","GATITA GANGSTER","Bichota/Interscope Records",28,156,11,"293447"
170,"spotify:track:06s3QtMJVXw1AJX3UfvZG1","Anuel AA, Bad Bunny","Hasta Que Dios Diga","2020 Real Hasta La Muerte, LLC",1,183,106,"292626"
171,"spotify:track:5q86iSKkBtOoNkdgEDY5WV","Quevedo","VISTA AL MAR","Quevedo",6,127,59,"292575"
172,"spotify:track:65DBZofI0b79kfHTcWWDuU","Soda Stereo","Trátame Suavemente - Remasterizado 2007","Columbia",128,192,95,"289859"
173,"spotify:track:1WSTMoq6UPt01nYJZNrK0p","Harry Nach, Kidd Voodoo, Only Perk","BITCH, TRANQUILA","Only Perk",115,184,7,"288084"
174,"spotify:track:2Dbq5moIguMsbRZa9SB7gD","Tony Dize, Yandel","Permitame (feat. Yandel)","Pina Records",141,171,23,"287698"
175,"spotify:track:4RvWPyQ5RL0ao9LPZeSouE","Tears For Fears","Everybody Wants To Rule The World","UMC (Universal Music Catalogue)",157,195,14,"287342"
176,"spotify:track:2ctjDCCg1wHoQSjIJ8p6U4","Plan B","Candy","Pina Records",136,158,19,"287206"
177,"spotify:track:6NdKkfo7o6IH1Op0jsBDjN","Plan B","Si No Le Contesto","Pina Records",167,167,6,"285865"
178,"spotify:track:72d8QGh77awoqnxiAOFRMI","Gino Mella, Best","TE EXO DE MENOS :(","WM Chile",11,161,35,"285669"
179,"spotify:track:0rDQZJtSGgsB2rdkObpdFa","Bad Bunny","VOU 787","Rimas Entertainment LLC",43,43,2,"282834"
180,"spotify:track:0PB0O24JqAuNdOAFVJljMS","Eladio Carrion, Bad Bunny","Coco Chanel","Rimas Entertainment LLC",4,148,32,"281347"
181,"spotify:track:3BTYZkMCqYWLqrxfub1NmE","Kidd Voodoo, Easykid","Mal Mal Mal","Kidd Voodoo",181,191,3,"281002"
