rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
24,"spotify:track:1kavadKZM6Ah01m1rFCU0o","Piero 47, King Fly","Amiri Jeans","Forty-Seven Gang",24,34,10,"896365"
25,"spotify:track:4g79mlIRCMtOvi1ZJVpq3t","ITHAN NY, Jere Klein","Millonarios Juntos","Sonido Hit",6,24,10,"887302"
26,"spotify:track:4eMKD8MRroxCqugpsxCCNb","Tainy, Bad Bunny","MOJABI GHOST","NEON16, LLC",17,20,3,"885746"
27,"spotify:track:4aEOz6ZpXh3wF4FOdJHOPV","Wolfine, Ñejo","Escápate Conmigo - Remix","LOMIORECORDS",27,36,12,"884443"
28,"spotify:track:1AX4aybSRyXHWrjg27wTFE","Ke Personajes, Onda Sabanera","Pobre Corazón - En Vivo","Ke Personajes",22,22,15,"864027"
29,"spotify:track:1zsPaEkglFvxjAhrM8yhpr","Ozuna, Feid","Hey Mor","Aura Music Corp.",1,30,41,"817529"
30,"spotify:track:5iaGRmDzm4aPhttaOEK8OD","Jere Klein, Fran C","Donde?","Jere Klein",3,27,20,"815451"
31,"spotify:track:2fXKhkTskJr2zi7iZJmDOq","Jairo Vera, Juanka","MADRID","WM Chile",9,28,12,"802161"
33,"spotify:track:6aiFYVWZZVVckJEfvdmiu8","Pailita, Fran C","Venga Pa' Acá","Pailita",3,33,14,"785723"
34,"spotify:track:2l58pc9aJRjkoj5RcesCJF","El Jordan 23","BELLAKITA","Los Patos Feos Inc, distribuido por BZR Music LLC.",7,26,13,"782899"
35,"spotify:track:7MVIfkyzuUmQ716j8U7yGR","Milo j, Taiu","Rara Vez","Universal Music Argentina S.A.",18,29,22,"777049"
36,"spotify:track:3th0luN7pe8n10lHJDIDkg","Jere Klein","Ram","Jere Klein",15,32,20,"772700"
37,"spotify:track:28BSTgZH1ckI8Xfy8LXaRz","Yandel, Feid, Daddy Yankee","Yankee 150","La Leyenda LLC",18,35,5,"765292"
38,"spotify:track:7f6PquSCnTPMb1AbBu92oI","FloyyMenor","pa la europa","FloyyMenor under exclusive license to UnitedMasters LLC",15,31,19,"762327"
39,"spotify:track:25vSSr6p4EMxgmcjQhP2rh","Gino Mella, Best","No Soy Cualquier Ex","WM Chile",39,-1,1,"744218"
40,"spotify:track:4NoOME4Dhf4xgxbHDT7VGe","KAROL G, Romeo Santos","X SI VOLVEMOS","Universal Music Latino",2,38,24,"732656"
41,"spotify:track:447CO62bX92cmh13R0DAnk","Jere Klein","Ya No Pienso en Ti","Jere Klein",10,41,24,"714856"
42,"spotify:track:3tt9i3Hhzq84dPS8H7iSiJ","Manuel Turizo","La Bachata","Sony Music Latin/La Industria",1,39,56,"695520"
43,"spotify:track:5AqiaZwhmC6dIbgWrD5SzV","Bizarrap, Peso Pluma","Peso Pluma: Bzrp Music Sessions, Vol. 55","DALE PLAY Records",4,40,8,"677745"
44,"spotify:track:6sOSd3PYqy3UnSXF5r0MvN","El Jordan 23","SHERATON","Los Patos Feos Inc, distribuido por BZR Music LLC.",2,37,21,"672776"
45,"spotify:track:6XLOKUNpCZRkWAKfEDeArF","Lucky Brown, Fran C","Toda Guapa","Virgin Music Chile",14,43,13,"671440"
46,"spotify:track:4FAKtPVycI4DxoOHC01YqD","Yandel, Feid","Yandel 150","La Leyenda LLC",1,42,30,"667255"
47,"spotify:track:2CeKVsFFXG4QzA415QygGb","Feid","Feliz Cumpleaños Ferxxo","UMLE - Latino",7,44,48,"632609"
48,"spotify:track:3Ua0m0YmEjrMi9XErKcNiR","Jimin","Like Crazy","BIGHIT MUSIC",26,59,17,"614729"
49,"spotify:track:4JdSXF2p71cr8uCY3UiJM0","Yahritza Y Su Esencia, Grupo Frontera","Frágil","Lumbre Music/Columbia",49,80,11,"611625"
50,"spotify:track:3bclq6OXFKMmFaUoFLbO8E","Cris Mj","Su Altura","Sonar LLC.",10,48,15,"609905"
51,"spotify:track:6P3e7ieiYq8ZITkkmW2Uim","Gino Mella, Best","Viviendo El Proceso <3","WM Chile",8,49,16,"598050"
52,"spotify:track:0J9g1MMJDhyvOb3NWckHMm","Bad Gyal, Tokischa, Young Miko","Chulo pt.2","Universal Music Latino/Interscope",52,71,4,"586574"
53,"spotify:track:0PB0O24JqAuNdOAFVJljMS","Eladio Carrion, Bad Bunny","Coco Chanel","Rimas Entertainment LLC",4,45,18,"581371"
54,"spotify:track:6jRZ33ifS5VOTMwmPxhPhN","Luck Ra, La K'onga, Ke Personajes","Ya No Vuelvas (Versión Cuarteto)","Sony Music Entertainment Chile S.A",51,51,15,"571840"
55,"spotify:track:5iPk6ylNdN0Rw8bMtQzIgh","Aqua VS, FloyyMenor, Lewis Somes","RICKY RICON","VVS RECORDS",30,92,5,"563403"
56,"spotify:track:6otePxalBK8AVa20xhZYVQ","KAROL G","MIENTRAS ME CURO DEL CORA","Universal Music Latino",7,52,21,"560273"
57,"spotify:track:72d8QGh77awoqnxiAOFRMI","Gino Mella, Best","TE EXO DE MENOS :(","WM Chile",11,46,21,"560172"
58,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",47,47,72,"552483"
59,"spotify:track:609E1JCInJncactoMmkDon","ROSALÍA, Rauw Alejandro","BESO","Columbia Records/Duars Entertainment/Sony Music Latin",2,50,17,"546172"
60,"spotify:track:5jt25aFjW2kNoBqaEVaz5W","Mora, Feid","LA INOCENTE","Rimas Entertainment LLC",28,55,68,"536898"
61,"spotify:track:0EhuGnOS6fTc5l5UNtDEH2","SAIKO, Quevedo, Feid, Mora","POLARIS - Remix","2023 Rimas Entertainment LLC.",38,57,6,"532123"
62,"spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx","Bad Bunny, Chencho Corleone","Me Porto Bonito","Rimas Entertainment LLC",1,56,63,"520609"
63,"spotify:track:6k5wiT5l9DK8iZmhvEvoqo","Brray, JHAYCO, Ryan Castro","Corazón Roto - Remix","UMLE - Latino",63,68,14,"519977"
64,"spotify:track:0CYTGMBYkwUxrj1MWDLrC5","Feid","CHORRITO PA LAS ANIMAS","UMLE - Latino",16,53,33,"506677"
65,"spotify:track:0T2pB7P1VdXPhLdQZ488uH","Feid","Normal","UMLE - Latino",21,61,54,"503906"
66,"spotify:track:5FWQLEX0lavdxiWGBNkBQ4","Tiago PZK, TINI","Me Enteré","WEA Latina",58,81,9,"494165"
67,"spotify:track:3XjvMZqm2AQ8thMCD6w9w2","Anuel AA, Mambo Kingz, DJ Luian","Mas Rica Que Ayer","Real Hasta La Muerte, LLC & Hear This Music, LLC",10,65,20,"492667"
68,"spotify:track:3Gs7mVfWKl567mjozgxmXv","Feid, Sean Paul","Niña Bonita","UMLE - Latino",16,63,13,"487716"
69,"spotify:track:6YNzvCsLwAJ4xZjdK9qk3r","Jairo Vera, Nickoog Clk, Gino Mella, Balbi El Chamako, Bayron Fire, Bayriton, Tommy Boysen, Gringuitos Records, El Rey","Te Extraño a Lo Vio (feat. Balbi El Chamako, Bayron Fire, Bayriton, Tommy Boysen, Gringuitos Records, El Rey) - Remix","WM Chile",7,67,23,"486598"
70,"spotify:track:4WiQA1AGWHFvaxBU6bHghs","Quevedo","PUNTO G","Quevedo",13,66,37,"486127"
71,"spotify:track:2tTmW7RDtMQtBk7m2rYeSw","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","DALE PLAY Records",1,58,55,"483015"
72,"spotify:track:3HqcNJdZ2seoGxhn0wVNDK","KAROL G","PROVENZA","Universal Music Latino",8,69,65,"479199"
73,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",1,60,63,"474826"
74,"spotify:track:1fKFxmSByZfjwVSbq0PHye","Ke Personajes","Si No Te Tengo / Ángel / Aquello Que Pasó","Ke Personajes",62,62,14,"472335"
75,"spotify:track:7wGy7XfvDC7PRNtMQkHVuN","Jere Klein, Lucky Brown","Mandame Tu Ubi","Jere Klein",6,77,33,"467927"
76,"spotify:track:51FvjPEGKq2zByeeEQ43V9","Marshmello, Manuel Turizo","El Merengue","Sony Music Latin",65,85,20,"464716"
77,"spotify:track:0zvrARWIZQD5M4WWH8mhsX","Nickoog Clk, ITHAN NY, Lucky Brown, Izahn","Glocko","Nickoog CLK under exclusive license of UnitedMasters LLC",15,64,22,"454948"
78,"spotify:track:7bPp2NmpmyhLJ7zWazAXMu","Peso Pluma, Grupo Frontera","TULUM","Double P Records",78,100,3,"454509"
79,"spotify:track:5Ocr2jOr3Qs5ncv4Fduvzk","ITHAN NY, Galee Galee, Piero 47","X5","ITHAN NY",55,96,13,"449692"
80,"spotify:track:6HT88WDVwEJiHEbPuQ5XcB","Damas Gratis, Ke Personajes","Costumbres - Vivo","Pelo Music S.A.",73,73,14,"449242"
81,"spotify:track:04ndZkbKGthTgYSv3xS7en","TINI","Cupido","5020 Records",14,83,22,"448334"
82,"spotify:track:6r0TaoZh1Oc1KkuL4rC1kB","Nicki Nicole, Milo j","DISPARA ***","Sony Music Latin/DALE PLAY Records",72,72,9,"446619"
83,"spotify:track:54JDCisyVD6GxD21XR1xg7","Jere Klein, Balbi El Chamako, El BAI","Ibiza","Jere Klein",21,54,13,"445236"
84,"spotify:track:0hvsOvo1zARlNnmHNhrxIF","Ke Personajes","Adiós Amor / Oye Mujer","Ke Personajes",75,75,13,"443170"
85,"spotify:track:24Jam2dilbARAWyR6K1L8v","Jere Klein","6.5","Jere Klein",27,90,20,"441925"
86,"spotify:track:1O2pcBJGej0pmH2Y9XZMs6","Cris Mj","Una Noche en Medellín","Sonar LLC.",1,74,78,"439058"
87,"spotify:track:0eD8HwEktgTG5ZOeUxyCUx","Jairo Vera, Darkiel, Gino Mella","HABLA","WM Chile",39,78,16,"434489"
88,"spotify:track:5AAb8GlTnCwkhBTJxw6F90","Duki, KHEA, Bizarrap","Remember Me","DALE PLAY Records / SSJ Records",88,-1,1,"430708"
89,"spotify:track:0NO2zL0kw8sGGnaMvHKAZF","Cris Mj, Duki, Nicki Nicole, Standly, Stars Music Chile","Marisola - Remix","Virgin Music Chile",2,84,31,"430619"
90,"spotify:track:5MxnvIBS4UMUpbZUKQsuNA","Marcianeke, Jere Klein","Muñeca","El Valle de los Reyes",11,79,32,"429300"
91,"spotify:track:2iVgM5C7m1G4CJGbms301G","Shakira, Manuel Turizo","Copa Vacía","Sony Music Latin",58,89,3,"425850"
92,"spotify:track:4oz9vFuQjXdqaDVcdZ2ZHY","Chiko Alfa, Jairo Vera, Giuliano Yankees, Djay W","PANAMERA (feat. Djay W)","WM Chile",66,112,6,"418325"
93,"spotify:track:4nrPB8O7Y7wsOCJdgXkthe","Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53","DALE PLAY Records",1,76,28,"417617"
94,"spotify:track:1DxEbt6OSbrkRthk6pjZue","LiL CaKe, Migrantes, Nico Valdi","MERCHO","Sony Music Argentina",24,94,25,"415148"
95,"spotify:track:5q86iSKkBtOoNkdgEDY5WV","Quevedo","VISTA AL MAR","Quevedo",6,98,45,"410665"
96,"spotify:track:13Z5Q40pa1Ly7aQk1oW8Ce","Nicky Jam, Feid","69","Sony Music Latin",29,95,9,"409110"
97,"spotify:track:6ECKufSE72CsQUb3PRNYmq","Lucky Brown, Jere Klein, Valdi","Vengo De La Brea","Virgin Music Chile",38,106,21,"408672"
98,"spotify:track:5Eax0qFko2dh7Rl2lYs3bx","Bad Bunny","Efecto","Rimas Entertainment LLC",2,93,63,"406237"
99,"spotify:track:2ItA7kOg5NH6AygzU30sEv","Tony Dize, Plan B","Solos (feat. Plan B)","Pina Records",91,91,16,"397520"
100,"spotify:track:4PMi46eDFyLmHKKtVTrDGb","Milo j","Rincón","DALE PLAY Records",86,86,2,"389650"
101,"spotify:track:1DmPVoJJgSAMHEMamRV4DH","Jairo Vera","PA K TE ENAMORE","WM Chile",25,105,31,"388753"
102,"spotify:track:0Iozrbed8spxoBnmtBMshO","Quevedo","WANDA","Quevedo",35,97,26,"385658"
103,"spotify:track:2NFadq6pUeiVEihLvUlOSr","Bizarrap, Rauw Alejandro","Rauw Alejandro: Bzrp Music Sessions, Vol. 56","DALE PLAY Records",26,70,4,"382787"
104,"spotify:track:21N77gfWYoQDvrLvaeiQgi","Rauw Alejandro, Bizarrap","BABY HELLO","Sony Music Latin/Duars Entertainment",80,88,4,"380849"
105,"spotify:track:0hDE81j4N2DPLbEY4tiCDs","Tainy, Daddy Yankee, Feid, Sech","LA BABY","NEON16, LLC",48,87,3,"375096"
106,"spotify:track:7Am9Us7Lub64dgaJ3jCeL7","Jairo Vera, Best","Con Puras de 25","WM Chile",12,104,25,"374782"
107,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",1,102,63,"373758"
108,"spotify:track:4I8Yw2b1m3R2EIm7gkyRJV","FloyyMenor","un star","FloyyMenor under exclusive license to UnitedMasters LLC",63,107,15,"372143"
109,"spotify:track:0ccUrj1mliFnR8R8VxCmKO","Ke Personajes, La Contra","Otro Día Más","Ke Personajes",108,108,13,"366577"
110,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",72,111,139,"363743"
111,"spotify:track:7txjUEY6McJDJKqIo1Rxjp","Shakira","Acróstico - Milan + Sasha","Sony Music Latin",14,99,10,"362749"
112,"spotify:track:2bNCiY24Eh4saMcc23bvUN","Maria Becerra","ADIÓS","300 Entertainment",107,116,6,"361332"
113,"spotify:track:5r7eJOBw5Yqik0efMbC3Eq","Gino Mella, Jairo Vera","Mujeriego","WM Chile",34,115,32,"359406"
114,"spotify:track:5NhLA2P7AiV3cloVmwtwLS","Tainy, Arcángel, JHAYCO, Myke Towers, Omar Courtz, Arca","PASIEMPRE","NEON16, LLC",57,82,3,"357375"
115,"spotify:track:16dUQ4quIHDe4ZZ0wF1EMN","KAROL G, Ovy On The Drums","CAIRO","Universal Music Latino",11,117,36,"356488"
116,"spotify:track:54ELExv56KCAB4UP9cOCzC","Ñengo Flow, Bad Bunny","Gato de Noche","Rimas Entertainment LLC",5,110,30,"355555"
117,"spotify:track:2O93dCBtMfEwSGcTUsE1FR","Piero 47, Galee Galee, Benjita Montana","Seguimo Joseando","Forty-Seven Gang",74,133,8,"353915"
118,"spotify:track:1eIDsKCLwZF6CJK8pOgHX5","BM, Phontana","M.A (Mejores Amigos)","Wesaisons Records",67,101,20,"353078"
119,"spotify:track:2hn2zOA2XFlv6DSmesylrL","Ryan Castro, Peso Pluma, SOG","QUEMA","Sony Music Latin",119,-1,1,"350901"
120,"spotify:track:7w7BrPbOjF5OxChs2dxFve","Big One, Emilia, Callejero Fino","En La Intimidad | CROSSOVER #1","Fifty One",86,113,21,"349981"
121,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",11,120,68,"345551"
122,"spotify:track:1zJkWig0QfNBsH79SKjE9p","Don Omar, Chencho Corleone","Podemos Repetirlo","Saban Music Group",70,131,8,"339826"
123,"spotify:track:6OsU20ogLqpSbNGAbMY9se","Jairo Vera","Lealtad","WM Chile",28,123,27,"335505"
124,"spotify:track:2mnXxnrX5vCGolNkaFvVeM","Arcángel, Bad Bunny","La Jumpa","Rimas Entertainment LLC.",3,114,34,"333026"
125,"spotify:track:4k7CNPArKLf4QuvGfMeHDk","Chencho Corleone","Un Cigarrillo","Cerco LLC",27,119,11,"331352"
126,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",5,130,27,"322033"
127,"spotify:track:29LE5W3FiPhr2JlNrmVpEv","FloyyMenor","Librando De Poli","FloyyMenor under exclusive license to UnitedMasters LLC",127,176,2,"321923"
128,"spotify:track:1MB8kTH7VKvAMfL9SHgJmG","Sebastian Yatra, Manuel Turizo, Beéle","VAGABUNDO","UMLE - Latino",103,135,10,"321753"
129,"spotify:track:6mmPpaltUZK7xjNlBPQQ0p","Rauw Alejandro, Chencho Corleone","Desesperados","Sony Music Latin/Duars Entertainment",2,129,84,"321557"
130,"spotify:track:5zRPfjD3qUsog7tAcAMpWr","Yong Bryel, Jere Klein, El BAI","Los Rockstars","Yong Bryel",31,109,24,"321106"
131,"spotify:track:5UcWUgWfR2Ir0EXSb1EpoM","Nicki Nicole, Young Miko","8 AM","Sony Music Latin/DALE PLAY Records",130,137,8,"320762"
132,"spotify:track:2nwa6nS5lXnsvwX48RWkbS","Santaferia, Grupo Zúmbale Primo","Que Te Vaya Bien","Huracán Producciones",57,124,33,"320636"
133,"spotify:track:06s3QtMJVXw1AJX3UfvZG1","Anuel AA, Bad Bunny","Hasta Que Dios Diga","2020 Real Hasta La Muerte, LLC",1,132,93,"319611"
134,"spotify:track:1dw7qShk971xMD6r6mA4VN","KAROL G, Quevedo","PERO TÚ","Universal Music Latino",26,140,21,"319508"
135,"spotify:track:3fjN3y5x4hN53rykAN2LHQ","Rels B","cómo dormiste?","DALE PLAY Records / Flakk Team",24,150,50,"314236"
136,"spotify:track:1aUq8rjW1EwkAkMri4VfJy","Rauw Alejandro, Lyanno, Brray","LOKERA","Sony Music Latin/Duars Entertainment",11,121,51,"311033"
137,"spotify:track:7iBFkn9NTeNW9jfwiCzF39","Balbi El Chamako, Jere Klein","Ese Corte","Balbi El Chamako",10,136,33,"310083"
138,"spotify:track:7FlQk2gJ6TBrHHiidvdR2O","Becky G, KAROL G","MAMIII","Kemosabe Records/RCA Records/Sony Music Latin",2,139,75,"309858"
139,"spotify:track:6peVAUzSxDlTigQw5T99O5","Mora","RÁPIDO","Rimas Entertainment LLC",67,126,12,"303527"
140,"spotify:track:53tfEupEzQRtVFOeZvk7xq","ROSALÍA","DESPECHÁ","Columbia",7,125,51,"302350"
141,"spotify:track:66vWfpNGNT4y6nPdW5WMtj","Pailita, Cris Mj, Young Cister","Llamame Bebe","Pailita",1,128,30,"301030"
142,"spotify:track:5sdQOyqq2IDhvmx2lHOpwd","NewJeans","Super Shy","ADOR",142,191,2,"298814"
143,"spotify:track:0crVjW9Jz8ktVuVXoUi187","Young Miko, Jowell & Randy","ID","The Wave Music Group",103,151,7,"297361"
144,"spotify:track:5YJ4BVvTFmVCxUyhKejHfR","Tego Calderón","Pa' Que Retozen","Jiggiri Records, Inc.",82,134,66,"296515"
145,"spotify:track:2iIBpwP4FyQ95xgVail3yr","Emilia, LUDMILLA, ZECCA","No_se_ve.mp3","2023 WK Records",145,166,5,"294421"
146,"spotify:track:3OS5sFsU29xOF4blWlONZA","Yong Bryel, King Savagge, Nickoog Clk, Sayian Jimmy, Vivete La Music","Le Dai Tu Corte","Yong Bryel",82,122,5,"293993"
147,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",100,153,186,"291289"
148,"spotify:track:0Tr5TQo7sJ36Y8VZ5yi4t3","Shishigang Records, Jere Klein, ITHAN NY, Tunechikidd, Aqua VS, Pablo Chill-E","Padres","Shishigang Records Oficial",115,141,3,"289522"
149,"spotify:track:2PUn4BlFdKj1sFDJ5vwsVA","Giuliano Yankees, Lucky Brown","Ando Buscandote","Giuliano Yankees",149,198,2,"288598"
150,"spotify:track:6ebo7CQn4ILLGvXRmXHhQz","TINI, Maria Becerra","Miénteme","5020 Records",9,147,116,"288394"
151,"spotify:track:65DBZofI0b79kfHTcWWDuU","Soda Stereo","Trátame Suavemente - Remasterizado 2007","Columbia",148,170,82,"284738"
152,"spotify:track:3pbySFbqs0u2nhhti6PhGQ","Lucky Brown","Mírame","Virgin Music Chile",152,-1,1,"284654"
153,"spotify:track:6MZi5j60L80SZLBxN0bv8s","KAROL G, Aldo Ranks","WATATI (feat. Aldo Ranks) [From Barbie The Album]","Atlantic Records",153,-1,4,"284067"
154,"spotify:track:3xRuYQbEK2CkEre89k5jDY","El Jordan 23, Pailita","ROPA CARA","Los Patos Feos Inc, distribuido por BZR Music LLC.",45,103,8,"283615"
155,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",97,149,58,"283382"
156,"spotify:track:31i56LZnwE6uSu3exoHjtB","Bad Bunny","Neverita","Rimas Entertainment LLC",18,142,63,"280948"
157,"spotify:track:5qCMJTlteDY9BBpmoQnP0l","Jairo Vera","Mirador","Fly with music / Eyey Networks",102,163,56,"279951"
158,"spotify:track:6Vn1vje8yMw2OY6IOk9dkH","KAROL G, Maldy","GATÚBELA","Universal Music Latino",16,161,47,"279496"
159,"spotify:track:1LiN0Z98FkR1t0m8KmLcAH","Anuel AA, Haze","Amanece","House of Haze",2,168,114,"279209"
160,"spotify:track:5cwOXOjxIFWphBLtNtVh6S","Punto40, Marcianeke, Nickoog Clk, Jairo Vera, Sayian Jimmy, Balbi El Chamako, Son Gotten, El BAI, Galee Galee, Nysix Music, El Goldo De Las Conec, Prod Pardo","Mini Mini (feat. Jairo Vera, Sayian Jimmy, Balbi El Chamako, Son Gotten, El BAI, Galee Galee, Nysix Music, El Goldo De Las Conec) - Remix","WM Chile",124,145,4,"278901"
161,"spotify:track:05OnZaYopHpb0z7ktT2FIF","Rauw Alejandro, Junior H","PICARDÍA","Sony Music Latin/Duars Entertainment",161,-1,1,"278741"
162,"spotify:track:36ys9pBrC5SLAADHsbsDVF","Jere Klein, ITHAN NY","Los Diablotes","Jere Klein",8,138,28,"278712"
163,"spotify:track:0pVFw0LHdpjAWI2xwoUXQZ","Jairo Vera, Darkiel, Gino Mella, Best, Bayriton","ADICTO (feat. Best, Bayriton)","WM Chile",22,160,42,"277789"
164,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,157,295,"271506"
165,"spotify:track:0X5jHsNHshuHNfAWs1sxQ5","Tony Dize, Yandel","Permitame (feat. Yandel)","Pina Records",160,164,10,"271358"
166,"spotify:track:2PFPDjSJpeZE889648rbUP","Tainy, JHAYCO","FANTASMA | AVC","NEON16, LLC",83,127,4,"270263"
167,"spotify:track:0AAl3LtvIhEilWXZmYHeh5","Zion, Jory Boy, Ken-Y","More","Pina Records",148,148,14,"269678"
168,"spotify:track:2ctjDCCg1wHoQSjIJ8p6U4","Plan B","Candy","Pina Records",162,162,5,"266744"
169,"spotify:track:1v4ggzkdNysd77L7oJ6GmU","Ke Personajes","Disfruto","Ke Personajes",156,156,9,"266313"
170,"spotify:track:1sbNEFiURUYfy024cJX8JG","Feid","Ferxxo 100","UMLE - Latino",65,179,59,"266106"
171,"spotify:track:6OzUIp8KjuwxJnCWkXp1uL","Wisin & Yandel, ROSALÍA","Besos Moja2","Sony Music Latin",15,167,42,"266010"
172,"spotify:track:1IHWl5LamUGEuP4ozKQSXZ","Bad Bunny","Tití Me Preguntó","Rimas Entertainment LLC",6,158,63,"265868"
173,"spotify:track:4khWEpnaijN0G1x019Uzdr","Morat","No Se Va","Universal Music Spain S.L.",72,174,68,"265272"
174,"spotify:track:0kRJ3rwE3rTDJGnGO4HmoD","El Jordan 23, Standly","Bailando","Los Patos Feos Inc.",3,171,74,"264787"
175,"spotify:track:6URNgz911jj10KXTFtevcS","Plan B","Por Que Te Demoras?","Pina Records",75,146,37,"262352"
176,"spotify:track:6bLvfGI2XeU5DTl8feuNrk","Ke Personajes","Cómo estás","Ke Personajes",154,154,12,"262174"
177,"spotify:track:6G4U9avyBNEfP0fAIduev3","Aventura, Don Omar","Ella Y Yo - Featuring Don Omar","Premium Latin Music",138,175,145,"260911"
178,"spotify:track:7CIhIJ7ekWwmbsnUxNvILc","Duki, JHAYCO","RoCKSTAR 2.0","DALE PLAY Records / SSJ Records",50,159,4,"260218"
179,"spotify:track:25OeKzcqakFPaJlXHPE5lm","Carin Leon","Primera Cita","Socios Music, LLC",179,-1,1,"258975"
180,"spotify:track:3k79jB4aGmMDUQzEwa46Rz","Olivia Rodrigo","vampire","Olivia Rodrigo PS",87,143,3,"258636"
181,"spotify:track:40w8JmvwYUP2HUiXPxjy99","Ak4:20, Pailita, Cris Mj","Me Arrepentí","Ak4:20",1,173,69,"257083"
