Artist Name,Country,Current City,CM Artist Rank,Primary Genre Name,Primary Genre Rank,Secondary Genre Ranks,Engagement Rank,Fan Base Rank,Country Rank Name,Country Rank,Spotify Followers,Spotify Followers Rank,Spotify Monthly Listeners,Spotify Monthly Listeners Rank,Spotify Popularity,Spotify Popularity Rank,Spotify Playlist Total Reach,Spotify Playlist Reach to Followers Ratio,Spotify Listener Follower Ratio,Spotify Fan Conversion Rate,Deezer Fans,Deezer Fans Rank,Instagram Followers,Instagram Followers Rank,YouTube Views,YouTube Views Rank,YouTube Subscribers,YouTube Subscribers Rank,YouTube Daily Video Views,YouTube Daily Video Views Rank,YouTube Monthly Video Views,YouTube Monthly Video Views Rank,TikTok Followers,TikTok Followers Rank,TikTok Likes,TikTok Likes Rank,Twitch Followers,Twitch Followers Rank,Pandora Streams,Pandora Streams Rank,Pandora Monthly Listeners,Pandora Monthly Listeners Rank,Pandora Artist Stations,Pandora Artist Stations Rank,Line Music Artist Likes,Line Music Artist Likes Rank,Line Music Likes,Line Music Likes Rank,Line Music Video Views,Line Music Video Views Rank,Line Music Plays,Line Music Plays Rank,Melon Fans,Melon Fans Rank,Melon Likes,Melon Likes Rank,Melon Video Likes,Melon Video Likes Rank,Melon Video Views,Melon Video Views Rank
Flor De Rap,,Santiago,92803,Latin,8646,"Latin Hip-Hop/Rap: 3183, hip-hop/rap: 27471, latin: 17524, latin hip-hop/rap: 5052, chilean hip-hop: 144, latin hip-hop: 455",115830,46118,Chile,452,68672,,130703,58367,39,56125,2620400,38.15820130475303,1.9032939189189189,0.5254049256711781,2109,51946,null,null,41727462,19641,306000,11694,null,null,null,null,187700,10263,1400000,12798,null,null,5123,215555,11,161991,97,78626,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
