Artist Name,Country,Current City,CM Artist Rank,Primary Genre Name,Primary Genre Rank,Secondary Genre Ranks,Engagement Rank,Fan Base Rank,Country Rank Name,Country Rank,Spotify Followers,Spotify Followers Rank,Spotify Monthly Listeners,Spotify Monthly Listeners Rank,Spotify Popularity,Spotify Popularity Rank,Spotify Playlist Total Reach,Spotify Playlist Reach to Followers Ratio,Spotify Listener Follower Ratio,Spotify Fan Conversion Rate,Deezer Fans,Deezer Fans Rank,Instagram Followers,Instagram Followers Rank,YouTube Views,YouTube Views Rank,YouTube Subscribers,YouTube Subscribers Rank,YouTube Daily Video Views,YouTube Daily Video Views Rank,YouTube Monthly Video Views,YouTube Monthly Video Views Rank,TikTok Followers,TikTok Followers Rank,TikTok Likes,TikTok Likes Rank,Twitch Followers,Twitch Followers Rank,Pandora Streams,Pandora Streams Rank,Pandora Monthly Listeners,Pandora Monthly Listeners Rank,Pandora Artist Stations,Pandora Artist Stations Rank,Line Music Artist Likes,Line Music Artist Likes Rank,Line Music Likes,Line Music Likes Rank,Line Music Video Views,Line Music Video Views Rank,Line Music Plays,Line Music Plays Rank,Melon Fans,Melon Fans Rank,Melon Likes,Melon Likes Rank,Melon Video Likes,Melon Video Likes Rank,Melon Video Views,Melon Video Views Rank
KUINA,,null,53409,Hip-Hop/Rap,15426,"Dance: 9507, House: 3739",44465,157360,Chile,254,15593,,81936,79198,41,49754,2445909,156.85942410055793,5.254665555056756,0.19030706893184926,47,459022,48404,46506,974552,65109,7020,54715,null,null,null,null,41100,17802,2400000,10412,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
